Construct,# Replicates,First Assay Date,Last Assay Date,1FP,3FP,10FP,160FP,,Rise (1FP),Rise (3FP),Rise (10FP),Rise (160FP),,TimeToPeak (1FP),TimeToPeak (3FP),TimeToPeak (10FP),TimeToPeak (160FP),,Decay (1FP),Decay (3FP),Decay (10FP),Decay (160FP),,d-Prime1,d-Prime10,SNR (1FP),SNR (3FP),SNR (10FP),SNR (160FP),,ES50,Norm. F0,dFmax/F0,,1FP(p),3FP(p),10FP(p),160FP(p),,Rise (1FP)(p),Rise (3FP)(p),Rise (10FP)(p),Rise (160FP)(p),,TimeToPeak (1FP)(p),TimeToPeak (3FP)(p),TimeToPeak (10FP)(p),TimeToPeak (160FP)(p),,Decay (1FP)(p),Decay (3FP)(p),Decay (10FP)(p),Decay (160FP)(p),,SNR (1FP)(p),SNR (3FP)(p),SNR (10FP)(p),SNR (160FP)(p),,Norm. F0(p),dFmax/F0(p)
410.17,8,20170626,20170626,0.32936,0.16273,0.08768,0.05566,,0.965686,0.433505,0.461817,0.581009,,1.265433,0.541586,0.252908,1.069885,,0.469228,0.925756,1.036906,0.201858,,0.118372,1.924226,2.350049,3.525601,5.231688,11.203838,,27.33531305,2.638444424,#NUM!,,0.000004948,0.000001314,0.000001240,0.000001187,,0.900402506,0.000001178,0.000001103,0.000021923,,0.085507597,0.000014687,0.000001103,0.588422441,,0.079377257,0.171765175,0.658479080,0.000001256,,0.000000000,0.000000000,0.000000000,0.000000000,,0.001365743,#NUM!
410.18,5,20170626,20170626,0.75922,0.44663,0.29690,0.19764,,0.771107,0.597468,0.692778,0.627000,,0.689557,0.315942,0.421007,0.817193,,0.386378,0.206838,0.170630,0.435577,,0.280819,2.550109,2.611172,3.813437,6.948249,15.904039,,31.9068527,0.485573322,#NUM!,,0.553116049,0.002585475,0.000307378,0.000172877,,0.051859800,0.000147046,0.000114159,0.000221331,,0.111732420,0.000121206,0.000114159,0.101587597,,0.079494857,0.000134534,0.000123031,0.000129276,,0.000000000,0.000000000,0.000000000,0.000000000,,0.006140918,#NUM!
410.20,8,20170626,20170626,0.36863,0.07583,0.02546,0.04372,,1.470968,0.801859,0.766862,2.097983,,11.286487,1.522130,0.792164,1.098994,,0.033045,0.043332,0.168502,0.286645,,-0.444507,0.370656,1.877271,2.188804,2.392579,5.633126,,70.63925358,1.035636187,#NUM!,,0.000004914,0.000001161,0.000001111,0.000001178,,0.229513693,0.517329548,0.011271554,0.000002422,,0.000001743,0.104355682,0.003139347,0.222853761,,0.000161508,0.000001314,0.000001240,0.000001256,,0.000000000,0.000000000,0.000000000,0.000000000,,0.907868505,#NUM!
410.23,5,20170626,20170626,0.68667,0.39185,0.30274,0.41340,,0.840959,0.671751,0.753383,1.434374,,0.500682,0.510084,0.463082,1.169184,,0.337766,0.313551,0.248802,0.254868,,-0.079583,3.100812,2.393526,3.538689,6.837297,27.176441,,66.00714725,0.786874056,#NUM!,,0.034603647,0.000325222,0.000236144,0.005339325,,0.192706586,0.000144887,0.000114159,0.002317883,,0.007578049,0.000150340,0.000114159,0.099122611,,0.058119624,0.000141705,0.000123031,0.000122840,,0.000000000,0.000000000,0.000000000,0.000000000,,0.081771170,#NUM!
410.25,8,20170626,20170626,0.46332,0.40421,0.46262,0.57534,,0.636087,0.524830,0.739469,1.050887,,0.387737,0.409877,0.447329,1.100918,,0.427686,0.418334,0.367082,0.422409,,0.076485,2.319499,2.316685,5.044717,16.960939,62.655392,,63.6158019,1.674260139,#NUM!,,0.000420761,0.000197625,0.001382541,0.036231340,,0.010117613,0.000001187,0.000001103,0.588921148,,0.000214094,0.000001542,0.000001103,0.132580054,,0.050875325,0.000001645,0.000001240,0.000001443,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002307602,#NUM!
410.26,7,20170626,20170626,0.48430,0.35564,0.35015,0.37082,,0.321853,0.549677,0.707650,0.918238,,1.316332,0.524338,0.373646,1.119397,,0.088463,0.222100,0.218567,0.311358,,-0.420625,2.386096,2.017606,3.130795,6.593023,19.341818,,58.57357803,0.576357067,#NUM!,,0.000537482,0.000016251,0.000030231,0.000096458,,0.000528285,0.000005877,0.000005111,0.226471662,,0.295816966,0.000008986,0.000005111,0.998147718,,0.003418062,0.000006463,0.000005665,0.000005818,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000476304,#NUM!
410.27,2,20170626,20170626,0.58056,0.21441,0.11698,0.12916,,1.047604,0.740642,0.768683,1.395234,,0.594489,0.429120,0.486457,1.083447,,0.171735,0.236772,0.252577,0.284170,,-0.237268,1.393542,2.339025,2.551353,3.474920,7.219967,,60.01216901,0.736144781,#NUM!,,0.094676006,0.016003395,0.015012813,0.015501141,,0.830982729,0.024876691,0.014538086,0.079680610,,0.072941251,0.015501119,0.014538073,0.562359222,,0.175513414,0.015625387,0.015012813,0.014950403,,0.000000000,0.000000000,0.000000000,0.000000000,,0.087912088,#NUM!
410.28,8,20170626,20170626,0.44218,0.15994,0.09355,0.06604,,0.576098,0.374387,0.424771,0.607201,,2.759810,0.364834,0.250063,0.973885,,0.246273,0.887937,0.741018,0.238454,,-0.103733,1.807839,2.213356,2.913662,4.350854,8.225986,,36.87653817,2.235527277,#NUM!,,0.000022641,0.000001343,0.000001240,0.000001222,,0.017548410,0.000001170,0.000001103,0.000040861,,0.000335751,0.049517900,0.000001103,0.289884988,,0.492377458,0.384936831,0.000782612,0.000001256,,0.000000000,0.000000000,0.000000000,0.000000000,,0.001780210,#NUM!
410.33,3,20170703,20170703,1.10474,0.85316,0.68349,0.53273,,0.453226,0.409469,0.600758,0.652057,,0.215478,0.225856,0.321205,0.981093,,0.131188,0.129820,0.121914,0.276425,,-0.208109,3.827970,2.209558,4.685050,11.478604,29.814041,,43.89916781,0.993613124,#NUM!,,0.925425195,0.304300844,0.079709418,0.071897265,,0.008500287,0.002839442,0.002774155,0.003883797,,0.003091004,0.002839436,0.002774152,0.819122589,,0.082183235,0.002974243,0.002906130,0.002923540,,0.000000000,0.000000000,0.000000000,0.000000000,,0.560662746,#NUM!
410.35,3,20170703,20170703,1.14324,0.80937,0.72268,0.64023,,0.348303,0.440918,0.651241,0.900013,,0.427068,0.269474,0.366126,1.114510,,0.100387,0.152728,0.133718,0.183498,,-0.009913,3.768507,2.537446,4.997571,14.129794,46.405987,,51.07407791,0.863111794,#NUM!,,0.789786068,0.181000290,0.119781452,0.279360700,,0.005189465,0.002839442,0.002774155,0.220083258,,0.007386048,0.002839436,0.002774152,0.258834512,,0.065067815,0.003020458,0.002906130,0.002892740,,0.000000003,0.000000000,0.000000000,0.000000000,,0.271740198,#NUM!
410.36,5,20170703,20170703,1.10043,0.78501,0.66042,0.57790,,0.438557,0.384069,0.562127,0.717663,,0.237773,0.227566,0.310635,1.098627,,0.101440,0.115206,0.113682,0.198193,,0.011813,3.268302,2.386831,4.933129,13.050308,38.360039,,50.4592832,1.094115496,#NUM!,,0.538490135,0.230873608,0.030723611,0.045576226,,0.000812028,0.000118517,0.000114159,0.004223284,,0.000205895,0.000118516,0.000114159,0.911680358,,0.015016791,0.000128661,0.000123031,0.000122840,,0.000000000,0.000000000,0.000000000,0.000000000,,0.224113911,#NUM!
410.37,4,20170703,20170703,0.60119,0.45901,0.43247,0.45735,,0.182629,0.405455,0.611052,0.894555,,0.191711,0.178532,0.292341,1.115671,,0.105686,0.130920,0.117298,0.187687,,-0.344261,3.329700,2.057312,3.903596,10.348776,35.272770,,58.52349183,1.338037968,#NUM!,,0.020414530,0.002631703,0.002930302,0.017401197,,0.000670020,0.000571836,0.000554725,0.156115627,,0.000630900,0.000571835,0.000554724,0.700563402,,0.035981710,0.000612149,0.000589438,0.000587241,,0.000000000,0.000000000,0.000000000,0.000000000,,0.010319725,#NUM!
410.38,7,20170703,20170703,0.53309,0.30182,0.20305,0.18583,,0.624456,0.584303,0.653182,0.962586,,0.464085,0.303399,0.373240,1.087448,,0.299798,0.209856,0.177719,0.204388,,0.178671,2.836975,2.624911,4.203235,7.790499,19.816072,,52.62821536,2.169044018,#NUM!,,0.001466567,0.000014322,0.000007639,0.000007807,,0.008339911,0.000007584,0.000005111,0.150277566,,0.000187504,0.000005381,0.000005111,0.308873920,,0.041911123,0.000006369,0.000005665,0.000005703,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000054130,#NUM!
410.39,1,20170703,20170703,0.98715,0.69735,0.65559,0.67003,,0.494315,0.424796,0.640714,0.913273,,0.262171,0.232983,0.293764,1.125934,,0.197148,0.131606,0.126917,0.218190,,0.280140,5.138136,2.374732,4.705978,14.776888,48.696205,,57.26322475,0.897361338,#NUM!,,0.978690899,0.354114746,0.301380141,0.496452470,,0.136327907,0.084737903,0.083998486,0.608929196,,0.088514267,0.084737836,0.083998445,0.533578618,,0.349862476,0.086232532,0.085482577,0.085289353,,0.000347401,0.000000129,0.000267282,0.000165912,,0.643983066,#NUM!
410.40,4,20170703,20170703,1.44316,0.92037,0.66729,0.46048,,0.455631,0.449238,0.615864,0.764257,,0.220106,0.225143,0.334823,1.005681,,0.164529,0.151683,0.144648,0.297345,,0.166269,3.579114,2.581351,5.293336,12.272566,31.047638,,35.03152456,1.183356643,#NUM!,,0.237049434,0.323373001,0.032671035,0.027684076,,0.003009631,0.000571836,0.000554725,0.017792160,,0.000690412,0.000571835,0.000554724,0.943589525,,0.052476007,0.000626164,0.000589438,0.000587241,,0.000000000,0.000000000,0.000000000,0.000000000,,0.143814400,#NUM!
410.41,3,20170703,20170703,0.53927,0.22751,0.19081,0.21672,,0.946464,0.419072,0.534725,0.900458,,20.666463,0.169694,0.267543,1.001985,,0.063696,0.086868,0.079202,0.185523,,-0.784147,2.409152,1.784467,2.626424,4.710300,13.585926,,60.93282301,0.983871996,#NUM!,,0.021731397,0.003311776,0.003067328,0.003683851,,0.916018320,0.002839442,0.002774155,0.284660624,,0.002774150,0.002839436,0.002774152,0.979204357,,0.086383602,0.002974243,0.002906130,0.002892740,,0.000000000,0.000000000,0.000000000,0.000000000,,0.517950296,#NUM!
410.42,5,20170703,20170703,0.60023,0.35309,0.30410,0.38814,,0.374085,0.358283,0.533188,1.077664,,0.161214,0.156866,0.267747,1.126789,,0.097510,0.074662,0.079353,0.118167,,-0.528684,2.451443,1.960499,2.851978,6.716195,22.509148,,64.31451245,1.013497472,#NUM!,,0.024303133,0.000735044,0.000376782,0.001778110,,0.009497438,0.000118517,0.000114159,0.540914254,,0.444012665,0.000118516,0.000114159,0.236633018,,0.024001138,0.000128661,0.000123031,0.000122840,,0.000000000,0.000000000,0.000000000,0.000000000,,0.961216986,#NUM!
410.43,4,20170703,20170703,0.46152,0.12291,0.04297,0.10330,,8.027729,0.558337,0.651271,1.695578,,11.270502,8.368552,0.289089,0.897860,,0.031139,0.027436,0.085388,0.220610,,-0.780541,0.546735,1.909033,2.200514,2.415524,6.819961,,75.27657281,0.659201860,#NUM!,,0.003153187,0.000589438,0.000576190,0.000589438,,0.071901550,0.085851078,0.000584991,0.004816130,,0.000616786,0.075201820,0.000554724,0.592437183,,0.016856763,0.000607543,0.000589438,0.000587241,,0.000000000,0.000000000,0.000000000,0.000000000,,0.007467415,#NUM!
410.45,4,20170703,20170703,0.53299,0.19221,0.17335,0.21399,,0.570061,0.351244,0.679782,1.021747,,10.926827,0.223718,0.296813,1.037966,,0.053507,0.087905,0.074246,0.164369,,-0.826476,1.704017,1.809457,2.382176,3.890554,11.974238,,63.41094561,0.828981638,#NUM!,,0.012164659,0.000626164,0.000621460,0.000819317,,0.227429925,0.000576190,0.000554725,0.925649422,,0.082898616,0.000571835,0.000554724,0.927278915,,0.016273149,0.000607543,0.000589438,0.000587241,,0.000000000,0.000000000,0.000000000,0.000000000,,0.194888055,#NUM!
410.47,1,20170703,20170703,2.46274,1.05211,0.54795,0.59364,,1.251123,1.006231,0.992955,1.530406,,0.650436,0.724467,0.540322,1.229967,,0.725118,0.390232,0.430792,0.256839,,1.051153,2.925444,3.489715,5.759161,7.614541,32.320736,,59.37162988,0.922075450,#NUM!,,0.110389135,0.897008224,0.196231991,0.419396273,,0.465761175,0.978690899,0.913285516,0.148625365,,0.249055323,0.186459167,0.083998445,0.178372878,,0.670612054,0.089285657,0.085482577,0.085289353,,0.233420283,0.000116562,0.000000000,0.000000003,,0.908021688,#NUM!
410.48,3,20170703,20170703,1.31289,0.62645,0.42767,1.05036,,1.616523,1.233994,1.102038,2.293421,,1.143023,0.706792,0.673459,1.207975,,0.896175,0.648630,0.676211,0.291267,,0.176295,3.208238,2.614390,3.998888,6.184769,48.164246,,75.50756964,0.623351216,#NUM!,,0.149986969,0.072272393,0.010742819,0.576804480,,0.018796995,0.149986969,0.038018950,0.003187417,,0.441214182,0.278308715,0.005402526,0.025056686,,0.529251719,0.006268035,0.015902559,0.002923540,,0.000000010,0.000000000,0.000000000,0.000000000,,0.005436137,#NUM!
410.50,3,20170703,20170703,1.72119,0.88104,0.54307,0.63025,,0.993365,1.035226,0.989365,1.484453,,0.650015,0.546005,0.592154,1.062524,,0.710304,0.499119,0.370768,0.295391,,0.423527,2.953431,2.758216,4.404812,7.576237,30.708830,,61.60649415,0.654099643,#NUM!,,0.030410819,0.453253437,0.026473084,0.171159609,,0.583293893,0.739180085,0.447564992,0.016006183,,0.165306133,0.007333943,0.003236636,0.513855919,,0.417013355,0.003388497,0.002906130,0.002892740,,0.001887887,0.000000000,0.000000000,0.000000000,,0.008032910,#NUM!
410.52,2,20170703,20170703,1.84023,0.95119,0.57267,0.79937,,1.441654,1.552713,1.215391,2.232653,,1.385951,1.264700,0.961482,1.196429,,0.840434,0.652712,0.740486,0.395637,,0.460694,2.884739,2.739799,4.573754,6.345880,33.731647,,66.52195794,0.745935380,#NUM!,,0.065817996,0.826455869,0.084797672,0.484924990,,0.238973104,0.024690167,0.025827724,0.016519899,,0.170025072,0.211242288,0.657870933,0.108617070,,0.737317455,0.024137847,0.019328035,0.015115554,,0.002463389,0.000000000,0.000000000,0.000000000,,0.083848216,#NUM!
410.53,5,20170703,20170703,2.75248,1.27698,0.49052,0.16439,,1.077030,0.851377,0.653721,0.363891,,0.930171,0.634951,0.596829,0.738939,,0.818777,0.663760,0.676213,0.908892,,2.061074,4.276487,5.414630,8.916941,12.930594,17.849773,,2.940525629,2.032681465,#NUM!,,0.000241286,0.159392868,0.001756072,0.000143819,,0.445104879,0.012045483,0.000114159,0.000114159,,0.496388721,0.001305235,0.000141705,0.042495879,,0.451689696,0.000448108,0.000204409,0.479683240,,0.000000000,0.991947412,0.000000000,0.000000000,,0.000463333,#NUM!
410.54,2,20170703,20170703,1.93167,0.78342,0.46428,0.38293,,1.483350,1.142997,1.079431,1.282153,,1.098433,0.887392,0.968291,1.170803,,0.702976,0.674360,0.630849,0.429848,,0.854697,2.955073,2.714020,4.307848,6.615781,23.461771,,47.29646605,1.056733131,#NUM!,,0.047160119,0.359561672,0.041346870,0.047810214,,0.102368139,0.477692234,0.213371304,0.145299224,,0.683268521,0.442428587,0.754906643,0.185916659,,0.550664557,0.027010325,0.015133607,0.015282309,,0.018129261,0.000000000,0.000000000,0.000000000,,0.601214409,#NUM!
410.56,6,20170703,20170703,2.18733,1.00908,0.44671,0.16901,,1.013156,0.747612,0.666731,0.413254,,0.731412,0.518494,0.527618,0.782159,,0.849465,0.569411,0.601532,0.842449,,2.013729,4.623896,4.680049,7.835858,11.779799,17.365507,,5.266191693,2.500871181,#NUM!,,0.000151018,0.849429974,0.000321866,0.000031725,,0.738610704,0.000201232,0.000023971,0.000023971,,0.014637193,0.000184599,0.000025625,0.029734520,,0.498668045,0.000065579,0.000031493,0.015930676,,0.000000000,0.036950599,0.000000000,0.000000000,,0.000153090,#NUM!
410.57,4,20170703,20170703,1.29260,0.68005,0.41824,0.42965,,1.171098,1.265845,1.048634,1.431691,,0.876327,0.883258,0.691854,1.132867,,0.500017,0.485002,0.419204,0.387788,,0.367759,2.911866,2.587964,4.422273,6.776857,27.880196,,57.45806207,0.983636141,#NUM!,,0.206811216,0.057941885,0.002852885,0.016456573,,0.130902678,0.105834440,0.206811216,0.006199439,,0.807972869,0.180808692,0.001180144,0.256282628,,0.261473468,0.000700826,0.000589438,0.000605785,,0.000000043,0.000000000,0.000000000,0.000000000,,0.719940484,#NUM!
