Construct,# Replicates,First Assay Date,Last Assay Date,1FP,3FP,10FP,160FP,,Rise (1FP),Rise (3FP),Rise (10FP),Rise (160FP),,TimeToPeak (1FP),TimeToPeak (3FP),TimeToPeak (10FP),TimeToPeak (160FP),,Decay (1FP),Decay (3FP),Decay (10FP),Decay (160FP),,d-Prime1,d-Prime10,SNR (1FP),SNR (3FP),SNR (10FP),SNR (160FP),,ES50,Norm. F0,dFmax/F0,,1FP(p),3FP(p),10FP(p),160FP(p),,Rise (1FP)(p),Rise (3FP)(p),Rise (10FP)(p),Rise (160FP)(p),,TimeToPeak (1FP)(p),TimeToPeak (3FP)(p),TimeToPeak (10FP)(p),TimeToPeak (160FP)(p),,Decay (1FP)(p),Decay (3FP)(p),Decay (10FP)(p),Decay (160FP)(p),,SNR (1FP)(p),SNR (3FP)(p),SNR (10FP)(p),SNR (160FP)(p),,Norm. F0(p),dFmax/F0(p)
500.151,7,20180423,20180709,0.54,0.66,0.66,0.83,,0.73,0.78,0.88,0.93,,0.52,0.60,0.75,0.69,,0.28,0.39,0.38,0.63,,0.280889273,1.317529678,2.70,6.82,17.18,37.19,,34.10829308,0.871356547,#NUM!,,0.001310557,0.000867854,0.002902842,0.024199452,,0.039076843,0.000028257,0.000052437,0.567516401,,0.000020592,0.000017765,0.000011407,0.017373331,,0.000017875,0.000005604,0.000005285,0.000138763,,0.000000000,0.000000000,0.000000000,0.000000000,,0.015644109,#NUM!
500.152,3,20180430,20180604,0.19,0.12,0.14,0.17,,1.12,0.89,1.09,1.26,,0.92,1.08,0.85,0.69,,0.06,0.31,0.35,0.51,,0.040978912,0.241734594,2.09,3.59,8.34,22.15,,31.17649581,0.620886326,#NUM!,,0.002961801,0.002901636,0.002921565,0.003085559,,0.657900893,0.519392173,0.540006588,0.122443188,,0.725983633,0.895644697,0.029927798,0.087193403,,0.003002541,0.002823150,0.002823150,0.007480115,,0.000000000,0.000000000,0.000000000,0.000000000,,0.036132600,#NUM!
500.153,3,20180430,20180430,0.25,0.27,0.29,0.39,,1.30,0.98,1.10,1.18,,0.94,0.87,0.86,0.73,,0.09,0.41,0.39,0.55,,-0.253823996,1.939429164,2.22,3.95,7.78,17.88,,39.04221691,0.735303581,#NUM!,,0.003702919,0.003580743,0.003532908,0.003415853,,0.067877795,0.489909528,0.035479951,0.187521645,,0.416691613,0.078278965,0.020452063,0.041993690,,0.003370028,0.002823150,0.002823150,0.010340408,,0.000000000,0.000000000,0.000000000,0.000000000,,0.029412506,#NUM!
500.154,8,20180423,20180709,1.31,1.06,1.19,1.21,,0.89,1.00,0.99,1.00,,0.88,0.93,0.95,0.58,,0.44,0.62,0.59,0.66,,0.19045271,0.425462484,3.99,10.71,25.78,50.14,,11.0010009,0.676992297,#NUM!,,0.033195713,0.343185466,0.307276946,0.115921369,,0.077881295,0.753976989,0.566235247,0.935128458,,0.303044905,0.267535313,0.039412774,0.000288328,,0.000071761,0.000002739,0.000001416,0.000470674,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000005435,#NUM!
500.155,10,20180423,20180709,0.87,0.84,0.88,1.00,,0.86,0.90,0.95,1.04,,0.66,0.74,0.76,0.74,,0.37,0.43,0.43,0.61,,0.139085054,0.524416089,3.18,8.87,24.19,52.12,,24.7906986,0.725978613,#NUM!,,0.078259957,0.022762629,0.067827098,0.708452742,,0.033389914,0.000718048,0.005170603,0.998629295,,0.000012731,0.000005990,0.000000328,0.030288049,,0.000000598,0.000000057,0.000000055,0.000003388,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000005162,#NUM!
500.156,7,20180423,20180528,0.31,0.20,0.16,0.15,,0.81,0.79,0.80,0.78,,0.70,0.67,0.75,0.71,,0.17,0.38,0.39,0.58,,-0.232435271,1.045326233,2.10,3.02,4.43,7.17,,9.036912826,0.514829159,#NUM!,,0.000009256,0.000006547,0.000005677,0.000005460,,0.354027380,0.000155181,0.000009739,0.003575097,,0.018434405,0.000027582,0.000013263,0.106893837,,0.000018779,0.000005980,0.000005285,0.000043823,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000011070,#NUM!
500.157,8,20180423,20180528,0.38,0.38,0.47,0.52,,0.49,0.69,0.81,0.87,,0.53,0.50,0.62,0.89,,0.29,0.28,0.27,0.44,,0.125767708,2.940790892,2.31,5.33,14.39,32.43,,22.22022504,0.717355847,#NUM!,,0.000011161,0.000006927,0.000007446,0.000011563,,0.000033648,0.000001190,0.000001245,0.050537811,,0.000004842,0.000001205,0.000001159,0.486819894,,0.000004842,0.000001144,0.000001144,0.000003217,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000020431,#NUM!
500.158,8,20180423,20180709,0.46,0.40,0.33,0.37,,1.12,1.01,0.97,0.99,,0.88,0.92,0.92,0.67,,0.14,0.49,0.47,0.64,,0.043324936,0.64535284,2.64,5.12,10.29,20.03,,21.26638064,0.586822033,#NUM!,,0.000252042,0.000022397,0.000011908,0.000013390,,0.272265450,0.477234669,0.761779101,0.927995744,,0.895978206,0.309102200,0.069126650,0.005357607,,0.000002722,0.000001285,0.000001144,0.000043848,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000002559,#NUM!
500.159,6,20180423,20180528,0.24,0.24,0.25,0.28,,1.15,0.85,0.94,0.98,,0.56,0.55,0.72,0.67,,0.09,0.29,0.29,0.60,,-0.130817249,1.352460623,2.10,3.52,7.18,15.51,,23.59411066,0.549167991,#NUM!,,0.000035571,0.000034220,0.000035115,0.000030649,,0.308589780,0.000439447,0.008122243,0.992315976,,0.003844136,0.000422591,0.000105237,0.015383680,,0.000035115,0.000024705,0.000024705,0.000196013,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000045379,#NUM!
500.160,6,20180430,20180604,0.29,0.17,0.12,0.09,,0.58,1.00,0.94,0.93,,0.85,0.74,0.86,0.35,,0.12,0.38,0.43,0.62,,-0.03257544,0.073678493,2.32,2.92,4.17,6.01,,5.75326562,0.611423314,#NUM!,,0.000039938,0.000035343,0.000031253,0.000040453,,0.148363121,0.912106428,0.123882284,0.118196888,,0.644949609,0.003710385,0.004312144,0.000080342,,0.000033130,0.000026727,0.000026552,0.000260989,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000125972,#NUM!
500.161,4,20180430,20180430,0.57,0.42,0.37,0.33,,1.06,1.03,0.98,1.08,,1.00,0.93,0.88,0.53,,0.38,0.42,0.49,0.60,,0.506930172,1.47836113,2.77,4.54,8.21,15.24,,8.505304606,0.644515395,#NUM!,,0.004044742,0.001578528,0.000974103,0.000750149,,0.707576838,0.734774003,0.628312090,0.555551113,,0.819666427,0.711633537,0.029337390,0.003186713,,0.002573832,0.000574824,0.000567150,0.002541347,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002536399,#NUM!
500.162,6,20180423,20180528,0.52,0.46,0.47,0.55,,0.85,0.92,0.98,1.14,,0.58,0.70,0.84,0.72,,0.29,0.49,0.38,0.60,,0.041324686,1.779070497,2.54,4.95,11.24,24.01,,28.2687666,0.700613856,#NUM!,,0.000551441,0.000184818,0.000134037,0.000307939,,0.294519484,0.158605198,0.633827556,0.356362001,,0.000228186,0.001532363,0.001130335,0.016956067,,0.000083890,0.000026036,0.000024705,0.000213848,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000144885,#NUM!
500.163,9,20180423,20180709,0.65,0.53,0.53,0.52,,0.84,0.90,0.89,0.84,,0.59,0.76,0.77,0.60,,0.37,0.41,0.40,0.64,,0.043451253,1.209704638,2.74,5.84,13.44,24.59,,9.577173538,0.767847717,#NUM!,,0.000138515,0.000026580,0.000005616,0.000004089,,0.027584827,0.002252980,0.000010934,0.022015122,,0.000022272,0.000770182,0.000001860,0.000247673,,0.000001833,0.000000250,0.000000250,0.000025533,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000230722,#NUM!
500.164,7,20180423,20180709,1.26,1.34,1.39,1.33,,0.78,0.90,0.96,0.87,,0.67,0.79,0.81,0.44,,0.58,0.56,0.52,0.74,,0.094173729,0.386250705,4.17,12.41,33.71,63.28,,9.429759039,0.731906116,#NUM!,,0.176871919,0.160751724,0.120665002,0.141635566,,0.012981434,0.013962413,0.037793536,0.115504877,,0.001179374,0.010170788,0.000199026,0.000025962,,0.000387895,0.000006547,0.000005285,0.008587513,,0.000000136,0.000007175,0.000702626,0.000089663,,0.000311576,#NUM!
500.165,5,20180528,20180709,0.60,0.53,0.50,0.50,,0.81,0.94,0.91,0.85,,0.73,0.78,0.78,0.58,,0.42,0.48,0.42,0.60,,-0.281651616,0.397247881,2.41,5.08,10.36,18.57,,9.941374022,0.657827497,#NUM!,,0.001791635,0.000586467,0.000287656,0.000208089,,0.075375781,0.263890231,0.007890938,0.165004668,,0.005246657,0.007374603,0.000693010,0.067961187,,0.000376055,0.000120358,0.000117209,0.000703566,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000787199,#NUM!
500.166,6,20180423,20180528,0.06,0.03,0.01,0.02,,1.57,0.51,1.28,2.87,,0.58,4.32,0.83,0.84,,0.02,0.01,0.01,0.01,,-0.367259324,0.058424897,1.80,2.03,2.03,3.16,,27.19934333,0.780729949,#NUM!,,0.000023749,0.000024705,0.000024705,0.000024382,,0.089088849,0.005047304,0.221855075,0.007773284,,0.000196015,0.000023749,0.675535672,0.395481243,,0.000113382,0.000024543,0.000024705,0.000025103,,0.000000000,0.000000000,0.000000000,0.000000000,,0.001378858,#NUM!
500.167,8,20180423,20180528,0.41,0.41,0.50,0.56,,0.78,0.70,0.82,0.87,,0.59,0.57,0.64,0.73,,0.22,0.30,0.28,0.53,,0.001798779,2.271926403,2.35,4.98,13.17,25.84,,21.94986942,0.869167030,#NUM!,,0.000006522,0.000005813,0.000009289,0.000021519,,0.014587263,0.000001221,0.000002401,0.034816928,,0.000015536,0.000004362,0.000001190,0.074693671,,0.000002589,0.000001144,0.000001144,0.000005888,,0.000000000,0.000000000,0.000000000,0.000000000,,0.176183239,#NUM!
500.168,2,20180430,20180604,0.55,0.41,0.42,0.65,,0.60,0.95,0.95,1.40,,1.00,0.74,0.88,0.92,,0.45,0.46,0.40,0.51,,0.056741565,1.977612853,2.60,4.43,7.66,14.18,,48.52679621,0.783798814,#NUM!,,0.037601199,0.022774733,0.022318256,0.231267114,,0.038076295,0.481840667,0.212778174,0.292300194,,0.978457902,0.050193703,0.135815745,0.714022188,,0.048999619,0.015689416,0.014719567,0.026419338,,0.000000000,0.000000000,0.000000000,0.000000000,,0.138925701,#NUM!
500.169,3,20180430,20180430,0.40,0.30,0.26,0.27,,0.78,0.84,0.92,0.97,,0.61,0.64,0.73,0.80,,0.54,0.46,0.41,0.48,,-0.149880022,2.121060371,2.36,4.28,8.46,15.85,,11.06256403,0.872307956,#NUM!,,0.004762534,0.003532908,0.003214015,0.002982107,,0.057805370,0.029221345,0.014488581,0.815800934,,0.078992314,0.046992877,0.010841989,0.205699228,,0.028758339,0.002823150,0.002823150,0.004930608,,0.000000000,0.000000000,0.000000000,0.000000000,,0.076275110,#NUM!
500.170,6,20180430,20180604,0.54,0.40,0.43,0.40,,1.20,0.95,0.96,1.02,,0.72,0.94,0.78,0.56,,0.43,0.49,0.46,0.70,,-0.0970608,0.931995332,2.38,4.05,7.96,17.02,,9.089792337,0.796481609,#NUM!,,0.000477697,0.000071858,0.000052187,0.000047151,,0.672289768,0.192035259,0.166631544,0.987587655,,0.043361202,0.154488586,0.000082861,0.005284123,,0.000142318,0.000025866,0.000024705,0.001824550,,0.000000000,0.000000000,0.000000000,0.000000000,,0.026774626,#NUM!
500.171,6,20180430,20180604,0.64,0.36,0.28,0.28,,1.27,1.07,1.02,0.96,,0.97,0.97,0.83,0.67,,0.55,0.57,0.59,0.66,,-0.072808065,0.020653689,2.71,4.10,7.29,12.69,,9.819790666,0.740504444,#NUM!,,0.003358103,0.000214015,0.000057367,0.000037213,,0.178280671,0.165724933,0.791416000,0.492247204,,0.732713921,0.936819732,0.021392521,0.032818317,,0.001612337,0.000036033,0.000034441,0.001616091,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000785357,#NUM!
500.172,3,20180430,20180430,0.29,0.21,0.15,0.16,,1.11,0.91,0.90,0.92,,1.25,0.80,0.85,0.75,,0.08,0.38,0.35,0.48,,-0.306336671,1.037545562,2.21,3.18,4.69,8.01,,19.03926867,0.899517059,#NUM!,,0.003415853,0.003127848,0.002901636,0.002881830,,0.913099931,0.409504612,0.209483471,0.390702558,,0.561022286,0.031384982,0.049613749,0.058082811,,0.003023102,0.002862147,0.002823150,0.005079808,,0.000000000,0.000000000,0.000000000,0.000000000,,0.171460211,#NUM!
500.174,1,20180430,20180430,0.32,0.28,0.30,0.34,,0.70,0.80,0.94,1.05,,0.99,0.60,0.79,0.47,,0.31,0.47,0.35,0.68,,-0.578449011,2.45167613,1.86,4.03,7.78,16.02,,20.74782016,0.876822174,#NUM!,,0.092037234,0.092741732,0.090641139,0.088578989,,0.150629400,0.102299775,0.238414262,0.835690017,,0.973874832,0.087899884,0.104613005,0.101537750,,0.103066340,0.084568167,0.084568167,0.181382202,,0.000000000,0.000000000,0.000000000,0.000000000,,0.306994021,#NUM!
500.175,1,20180430,20180430,0.46,0.23,0.12,0.08,,0.35,0.60,0.60,0.41,,1.37,1.02,0.77,0.37,,0.40,0.55,0.60,0.78,,-0.081204653,0.980814874,2.06,3.10,3.87,5.28,,3.666155089,0.781809628,#NUM!,,0.112625661,0.089949507,0.084568167,0.084568167,,0.084568167,0.084568167,0.083914207,0.083914207,,0.204109779,0.869932297,0.097059933,0.089262126,,0.114284763,0.086554819,0.085888456,0.305720833,,0.000000000,0.000000000,0.000000000,0.000000000,,0.168551996,#NUM!
500.176,5,20180430,20180604,1.50,1.09,0.81,0.55,,0.71,0.75,0.68,0.47,,0.64,0.64,0.76,0.46,,0.49,0.49,0.47,0.82,,0.278279006,0.344525933,4.42,10.85,19.83,26.65,,5.764455829,0.804237545,#NUM!,,0.087271950,0.844225132,0.048122303,0.000545649,,0.002606365,0.000126061,0.000114898,0.000113382,,0.001273790,0.000226130,0.000172593,0.000287656,,0.000841595,0.000120358,0.000117209,0.115637424,,0.028122209,0.000000003,0.000000000,0.000000000,,0.008330867,#NUM!
500.178,4,20180430,20180430,0.22,0.09,0.06,0.05,,0.80,0.87,0.88,1.00,,32.20,0.86,0.62,0.76,,0.10,0.23,0.28,0.52,,-0.67687428,0.659952343,1.90,2.38,2.79,4.38,,9.329356151,0.824692607,#NUM!,,0.000631313,0.000567150,0.000567150,0.000567150,,0.354695703,0.658254852,0.037951328,0.703528264,,0.015537039,0.047194012,0.011660799,0.064294683,,0.003214015,0.000567150,0.000582595,0.001100122,,0.000000000,0.000000000,0.000000000,0.000000000,,0.014197465,#NUM!
500.179,4,20180430,20180430,0.46,0.30,0.29,0.28,,0.46,0.82,0.90,0.89,,0.69,0.76,0.76,0.61,,0.53,0.43,0.39,0.62,,-0.203442842,2.287898064,2.25,4.01,7.03,13.12,,9.324486594,0.899541497,#NUM!,,0.003300926,0.000827840,0.000750149,0.000639792,,0.000755110,0.002453194,0.005744381,0.124124781,,0.030295338,0.014016052,0.001230993,0.010292575,,0.004186557,0.000567150,0.000567150,0.004230505,,0.000000000,0.000000000,0.000000000,0.000000000,,0.056483258,#NUM!
500.180,3,20180430,20180604,0.18,0.18,0.21,0.24,,0.55,0.90,1.04,1.14,,1.16,0.77,0.76,0.60,,0.04,0.38,0.49,0.61,,-0.123093925,0.314212978,1.94,2.81,4.84,10.43,,28.67778185,0.689068079,#NUM!,,0.002961801,0.003170665,0.003257905,0.003347326,,0.010907420,0.718124739,0.184032977,0.328090904,,0.960665812,0.037741117,0.009431070,0.021441988,,0.003485655,0.002823150,0.002823150,0.007216553,,0.000000000,0.000000000,0.000000000,0.000000000,,0.016630368,#NUM!
500.182,3,20180430,20180430,0.23,0.20,0.23,0.34,,0.50,1.21,1.11,1.44,,2.26,0.79,0.85,0.73,,0.27,0.46,0.34,0.55,,-0.843478918,1.952445626,1.91,2.94,4.73,12.02,,46.0148102,0.727995217,#NUM!,,0.003257905,0.003023102,0.002982107,0.003127848,,0.066622560,0.062378914,0.067562177,0.026968939,,0.003064594,0.025139608,0.056163635,0.122951946,,0.008035299,0.002982107,0.002823150,0.004893932,,0.000000000,0.000000000,0.000000000,0.000000000,,0.009791509,#NUM!
500.183,3,20180430,20180604,0.13,0.07,0.04,0.05,,1.12,1.62,0.99,1.09,,27.90,1.13,0.69,0.70,,0.11,0.06,0.32,0.49,,-0.582044065,0.58325696,1.72,2.40,2.87,4.79,,40.00747138,0.760459244,#NUM!,,0.002862147,0.002823150,0.002823150,0.002842588,,0.710295413,0.245825681,0.411892131,0.822325838,,0.317817255,0.673917442,0.003880319,0.049249402,,0.003192273,0.002823150,0.002823150,0.006665839,,0.000000000,0.000000000,0.000000000,0.000000000,,0.015435643,#NUM!
500.184,5,20180430,20180604,1.09,0.82,0.79,0.82,,0.81,0.81,0.87,0.98,,0.73,0.79,0.81,0.86,,0.36,0.44,0.44,0.60,,0.575179338,2.653126717,3.10,7.11,15.80,30.92,,12.86472694,0.786563873,#NUM!,,0.587554868,0.114094247,0.061833823,0.160118282,,0.007303407,0.000507491,0.000197667,0.462946917,,0.003708932,0.003307234,0.002100310,0.288221665,,0.000501379,0.000117209,0.000117209,0.002020099,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002395761,#NUM!
500.186,5,20180430,20180604,0.78,0.63,0.55,0.51,,0.81,0.83,0.88,0.87,,0.77,0.70,0.71,0.58,,0.49,0.52,0.50,0.71,,0.0128519,0.623808205,2.62,5.24,10.62,19.94,,9.010937647,0.810353160,#NUM!,,0.076718569,0.002443933,0.000558952,0.000357891,,0.045606037,0.004508500,0.000296831,0.058511771,,0.056695867,0.000726604,0.000130289,0.002328248,,0.000950994,0.000134653,0.000118773,0.007987617,,0.000000000,0.000000000,0.000000000,0.000000000,,0.003856958,#NUM!
500.187,4,20180430,20180604,0.99,0.80,0.80,0.76,,0.57,0.81,0.83,0.80,,0.70,0.69,0.68,0.62,,0.45,0.42,0.44,0.75,,0.299498588,0.126373917,3.16,8.29,21.32,38.94,,9.268882853,0.643838108,#NUM!,,0.895223108,0.279367742,0.189985192,0.052263474,,0.008327301,0.001578528,0.000606499,0.012921893,,0.031208814,0.001648807,0.000614664,0.015115392,,0.002240842,0.000567150,0.000567150,0.020558707,,0.000000000,0.000000000,0.000000000,0.000000000,,0.001970449,#NUM!
500.188,6,20180430,20180604,0.83,0.78,0.86,0.95,,0.66,0.84,0.92,0.96,,0.63,0.63,0.74,0.63,,0.30,0.41,0.42,0.70,,0.108687229,3.267970085,2.66,6.68,17.72,37.23,,21.79129139,0.710934639,#NUM!,,0.259207168,0.123882284,0.201280311,0.568888212,,0.000530607,0.004731869,0.014646739,0.397957741,,0.001112767,0.000346026,0.000039682,0.030927431,,0.000055589,0.000025031,0.000024705,0.000994946,,0.000000000,0.000000000,0.000000000,0.000000000,,0.003003891,#NUM!
500.190,7,20180430,20180604,0.19,0.14,0.23,0.63,,0.71,0.99,1.08,2.03,,0.74,0.69,0.79,0.85,,0.13,0.28,0.38,0.46,,-0.317088246,2.614175558,2.00,3.48,8.77,39.24,,68.25628031,0.912843823,#NUM!,,0.000005941,0.000005752,0.000006463,0.000175103,,0.025887282,0.573103344,0.012586971,0.000021494,,0.083102205,0.000666845,0.000493177,0.231347229,,0.000046555,0.000005285,0.000005285,0.000012505,,0.000000000,0.000000000,0.000000000,0.000000000,,0.238827512,#NUM!
500.191,6,20180430,20180604,0.15,0.11,0.17,0.51,,1.28,0.88,1.03,1.90,,0.90,0.60,0.77,1.20,,0.10,0.23,0.29,0.31,,-0.689105749,2.270156145,1.79,3.00,6.29,22.23,,70.07287974,0.655620694,#NUM!,,0.000029669,0.000025362,0.000027256,0.000250384,,0.391374513,0.088541423,0.273222782,0.000115275,,0.571403392,0.000231528,0.000502111,0.466475939,,0.000034889,0.000024705,0.000024705,0.000035095,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000223099,#NUM!
500.192,3,20180430,20180430,0.39,0.37,0.46,0.72,,1.40,1.05,1.09,1.51,,0.94,0.82,0.85,0.79,,0.08,0.46,0.43,0.54,,-0.146763459,3.336790323,2.42,4.59,10.93,32.25,,49.28469662,0.646315753,#NUM!,,0.005459370,0.004286778,0.004762534,0.044824215,,0.077924438,0.956485299,0.049980570,0.024868023,,0.918095164,0.349276171,0.017919970,0.226733180,,0.003462245,0.002842588,0.002823150,0.005932147,,0.000000000,0.000000000,0.000000000,0.000000000,,0.009791509,#NUM!
500.193,5,20180430,20180604,0.30,0.21,0.27,0.49,,1.89,1.12,1.12,1.67,,0.71,0.56,0.87,0.84,,0.04,0.34,0.33,0.45,,-0.428516656,2.080822706,2.02,3.18,5.84,18.51,,55.17574167,0.651030302,#NUM!,,0.000149555,0.000136436,0.000142853,0.015887395,,0.044907804,0.606709256,0.007702941,0.000886967,,0.038332067,0.000600688,0.012707026,0.437616497,,0.000131152,0.000117209,0.000117209,0.000262137,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000509082,#NUM!
500.194,1,20180430,20180430,0.42,0.23,0.11,0.07,,0.85,0.86,0.69,0.52,,0.81,0.85,0.90,0.79,,0.11,0.40,0.61,0.58,,-0.132547677,1.139641404,2.45,3.02,3.69,5.30,,2.759391407,0.777974665,#NUM!,,0.103066340,0.089949507,0.084568167,0.084568167,,0.423404875,0.159071339,0.083914207,0.083914207,,0.404688266,0.357255187,0.316111811,0.457900803,,0.089262129,0.084568167,0.087900068,0.113612379,,0.000000000,0.000000000,0.000000000,0.000000000,,0.168551996,#NUM!
500.195,4,20180430,20180430,1.62,1.02,0.69,0.50,,0.78,0.76,0.70,0.51,,0.86,0.77,0.67,0.56,,0.64,0.52,0.65,0.90,,1.141392589,2.784759045,3.81,8.71,14.99,20.42,,5.922410885,0.774871886,#NUM!,,0.047804277,0.967398086,0.024463776,0.001401415,,0.069988689,0.000889487,0.000559571,0.000552086,,0.384733498,0.005539967,0.000644067,0.003687630,,0.020604104,0.000598431,0.003040031,0.296382464,,0.000000005,0.000000000,0.000000000,0.000000000,,0.005094620,#NUM!
500.196,3,20180430,20180430,0.06,0.04,0.03,0.06,,1.15,1.74,1.53,2.30,,0.30,0.69,0.99,0.92,,0.02,0.02,0.07,0.35,,-0.887889683,0.536078632,1.76,2.16,2.47,5.11,,65.5890194,0.820629299,#NUM!,,0.002765564,0.002823150,0.002823150,0.002823150,,0.697832149,0.336463002,0.007455854,0.004548801,,0.300841583,0.319854866,0.667034518,0.436217950,,0.002765564,0.002823150,0.002823150,0.002954838,,0.000000000,0.000000000,0.000000000,0.000000000,,0.054270964,#NUM!
500.197,3,20180430,20180430,0.14,0.17,0.16,0.18,,1.48,1.03,0.99,1.00,,0.85,0.88,0.71,0.83,,0.03,0.28,0.41,0.46,,-0.51758486,1.646244645,1.92,2.96,4.80,8.84,,23.80744076,0.664486587,#NUM!,,0.002803835,0.003064610,0.002941620,0.002881830,,0.397691038,0.858421066,0.639786854,0.891495878,,0.078992314,0.096277697,0.008708208,0.154771444,,0.002765564,0.002823150,0.002823150,0.005676344,,0.000000000,0.000000000,0.000000000,0.000000000,,0.009791509,#NUM!
500.198,5,20180430,20180604,0.26,0.19,0.19,0.27,,1.24,1.06,1.04,1.44,,0.98,0.98,0.81,0.66,,0.15,0.37,0.45,0.54,,-0.047308266,0.261164784,1.80,2.59,3.17,5.16,,44.0146504,0.654488802,#NUM!,,0.000159643,0.000137336,0.000134653,0.000144739,,0.320841058,0.202393555,0.896636024,0.002430824,,0.535040346,0.232329573,0.002808296,0.049800716,,0.001234918,0.000116434,0.000117209,0.000334576,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000720376,#NUM!
500.199,4,20180430,20180430,0.21,0.05,0.04,0.11,,2.82,0.94,1.28,2.05,,41.42,6.70,0.74,0.82,,0.08,0.12,0.36,0.43,,-0.49382177,0.533133686,1.93,2.13,2.44,5.69,,65.59520295,0.711063027,#NUM!,,0.000618790,0.000567150,0.000567150,0.000574824,,0.068321110,0.470252204,0.001307442,0.001865817,,0.017630346,0.821078912,0.015614821,0.213716235,,0.002309678,0.000567150,0.000567150,0.000758564,,0.000000000,0.000000000,0.000000000,0.000000000,,0.006226730,#NUM!
500.200,4,20180430,20180604,0.04,0.03,0.02,0.05,,0.02,1.02,1.33,2.37,,0.09,0.64,0.71,0.84,,0.02,0.02,0.03,0.41,,-0.197637141,0.107502691,1.68,1.98,2.36,4.25,,66.69354418,0.948930740,#NUM!,,0.000555817,0.000563348,0.000563348,0.000567150,,0.014511362,0.903850302,0.261534055,0.000849783,,0.019630944,0.014266038,0.002416558,0.753324441,,0.002765564,0.000567150,0.000567150,0.000708703,,0.000000000,0.000000000,0.000000000,0.000000000,,0.257073611,#NUM!
500.201,4,20180430,20180430,0.09,0.06,0.07,0.14,,1.34,1.06,1.14,1.63,,0.37,0.71,0.77,0.70,,0.02,0.09,0.29,0.50,,-0.679055989,1.223342657,1.88,2.44,3.35,8.00,,57.77631346,0.820103884,#NUM!,,0.000559571,0.000567150,0.000567150,0.000582595,,0.918253717,0.119311414,0.008598863,0.003205495,,0.000745213,0.054051196,0.003243347,0.056357656,,0.000552086,0.000567150,0.000567150,0.001502353,,0.000000000,0.000000000,0.000000000,0.000000000,,0.011103699,#NUM!
500.202,5,20180430,20180604,0.60,0.38,0.39,0.47,,1.03,1.08,0.98,1.07,,0.92,0.85,0.89,0.61,,0.70,0.49,0.45,0.63,,0.023826774,1.105858684,2.47,4.50,9.51,19.59,,30.77150113,0.731554508,#NUM!,,0.004889584,0.000369145,0.000273528,0.000256781,,0.685954477,0.573098922,0.080582392,0.641172969,,0.181660816,0.079880887,0.011888967,0.005299575,,0.005826608,0.000122772,0.000117209,0.001302480,,0.000000000,0.000000000,0.000000000,0.000000000,,0.001874087,#NUM!
500.203,1,20180604,20180604,0.01,0.02,0.01,0.01,,-0.08,2.53,0.35,5.03,,-0.01,2.00,0.41,0.69,,0.00,0.02,0.01,0.00,,-0.024382964,0.186756015,1.50,1.84,1.90,2.73,,9.097655174,0.607817173,#NUM!,,0.083914207,0.084568167,0.084568167,0.084568167,,0.083914207,0.086554819,0.083914207,0.085226244,,0.083914038,0.086554636,0.084568019,0.278208870,,0.083914207,0.084568167,0.084568167,0.084008222,,0.000000000,0.000000000,0.000000000,0.000000000,,0.113740042,#NUM!
500.204,5,20180430,20180604,0.80,0.77,0.84,0.70,,0.87,0.96,0.93,0.80,,0.90,0.71,0.79,0.51,,0.39,0.52,0.50,0.73,,0.058712795,0.020139216,2.88,6.85,16.36,27.12,,8.19194883,0.731410146,#NUM!,,0.255651052,0.090316955,0.107553969,0.024402898,,0.414958977,0.160118282,0.039796212,0.021204985,,0.113537339,0.001007585,0.000798380,0.000752792,,0.000357891,0.000125231,0.000117209,0.006465682,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000748320,#NUM!
500.205,4,20180430,20180604,0.58,0.57,0.61,0.69,,1.15,0.89,0.92,1.04,,0.70,0.75,0.74,0.53,,0.31,0.37,0.41,0.75,,0.06862431,0.923042715,2.89,6.09,15.40,35.43,,23.91775474,0.715176940,#NUM!,,0.009921379,0.006416606,0.013459177,0.071689528,,0.498624474,0.017892244,0.010620529,0.937017633,,0.021361201,0.004692429,0.001971768,0.001798109,,0.001558958,0.000567150,0.000567150,0.025014288,,0.000000000,0.000000000,0.000000000,0.000000000,,0.004735013,#NUM!
