Construct,# Replicates,First Assay Date,Last Assay Date,1FP,3FP,10FP,160FP,,Rise (1FP),Rise (3FP),Rise (10FP),Rise (160FP),,TimeToPeak (1FP),TimeToPeak (3FP),TimeToPeak (10FP),TimeToPeak (160FP),,Decay (1FP),Decay (3FP),Decay (10FP),Decay (160FP),,d-Prime1,d-Prime10,SNR (1FP),SNR (3FP),SNR (10FP),SNR (160FP),,ES50,Norm. F0,dFmax/F0,,1FP(p),3FP(p),10FP(p),160FP(p),,Rise (1FP)(p),Rise (3FP)(p),Rise (10FP)(p),Rise (160FP)(p),,TimeToPeak (1FP)(p),TimeToPeak (3FP)(p),TimeToPeak (10FP)(p),TimeToPeak (160FP)(p),,Decay (1FP)(p),Decay (3FP)(p),Decay (10FP)(p),Decay (160FP)(p),,SNR (1FP)(p),SNR (3FP)(p),SNR (10FP)(p),SNR (160FP)(p),,Norm. F0(p),dFmax/F0(p)
500.141,6,20180423,20180528,1.57,1.39,1.14,0.67,,0.40,0.49,0.63,0.49,,0.31,0.28,0.37,0.49,,0.15,0.14,0.13,0.50,,1.235576391,2.11222434,3.83,10.55,31.12,64.75,,18.48019179,0.959675074,#NUM!,,0.004935804,0.089404107,0.894746103,0.043655144,,0.000116599,0.000025007,0.000023937,0.000023937,,0.000035112,0.000025007,0.000023937,0.000058814,,0.025569757,0.000027885,0.000026123,0.000040555,,0.000000004,0.000003583,0.007246616,0.000000001,,0.659598410,#NUM!
500.142,6,20180423,20180528,0.33,0.30,0.21,0.12,,0.41,0.50,0.61,0.46,,0.20,0.23,0.32,0.46,,0.02,0.09,0.09,0.42,,-0.212114856,1.24744904,2.03,3.19,6.09,11.58,,20.70300156,0.884541869,#NUM!,,0.000126360,0.000057196,0.000036652,0.000028704,,0.001553258,0.000027684,0.000023937,0.000024645,,0.000028497,0.000025007,0.000023937,0.017207568,,0.000492090,0.000027285,0.000026123,0.000028003,,0.000000000,0.000000000,0.000000000,0.000000000,,0.008607544,#NUM!
500.143,7,20180423,20180528,0.61,0.48,0.34,0.22,,0.48,0.47,0.63,0.48,,0.25,0.27,0.32,0.52,,0.02,0.11,0.11,0.42,,0.135609344,1.186055422,2.30,4.26,8.78,18.77,,28.83580405,0.852693915,#NUM!,,0.148980208,0.018494706,0.001319450,0.000105413,,0.000086757,0.000005366,0.000005101,0.000005366,,0.000012659,0.000005366,0.000005101,0.001670637,,0.000662018,0.000005936,0.000005645,0.000006074,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002147036,#NUM!
500.144,2,20180430,20180430,0.60,0.35,0.21,0.12,,0.62,0.69,0.72,0.56,,0.30,0.28,0.40,0.47,,0.09,0.16,0.12,0.44,,-0.398803562,2.214213133,2.07,3.35,5.44,10.05,,15.24051392,0.916487098,#NUM!,,0.114276451,0.022371152,0.016097603,0.015358450,,0.120284419,0.019824232,0.014534003,0.014765482,,0.016607556,0.014765462,0.014533991,0.017131682,,0.137516408,0.015358450,0.015000204,0.015256870,,0.000000000,0.000000000,0.000000000,0.000000000,,0.619614184,#NUM!
500.146,5,20180423,20180709,0.25,0.19,0.15,0.09,,0.55,0.54,0.73,0.55,,0.32,0.32,0.34,0.55,,0.02,0.08,0.10,0.39,,-0.050587863,0.249633089,1.86,2.74,4.33,7.94,,24.73865127,0.844566822,#NUM!,,0.000877287,0.000149473,0.000131107,0.000123647,,0.039667265,0.000125474,0.000114040,0.000119189,,0.000181614,0.000126396,0.000114040,0.000273885,,0.000935733,0.000127326,0.000122743,0.000128679,,0.000000000,0.000000000,0.000000000,0.000000000,,0.008253349,#NUM!
500.147,7,20180423,20180528,1.11,0.94,0.61,0.31,,0.42,0.52,0.64,0.49,,0.32,0.34,0.40,0.50,,0.11,0.14,0.15,0.50,,0.249654487,1.559618711,2.78,5.93,13.75,24.90,,9.022583832,0.856836736,#NUM!,,0.298973533,0.591401215,0.009436206,0.000172564,,0.000037958,0.000005444,0.000005101,0.000005101,,0.000013951,0.000005444,0.000005101,0.000011972,,0.005698739,0.000006066,0.000005645,0.000007166,,0.000000001,0.000000000,0.000000000,0.000000000,,0.019653400,#NUM!
500.148,8,20180423,20180709,0.65,0.59,0.41,0.21,,0.42,0.46,0.60,0.45,,0.29,0.25,0.35,0.53,,0.09,0.12,0.12,0.45,,-0.046116274,1.002952695,2.30,3.80,8.52,16.92,,9.322002313,0.765684962,#NUM!,,0.004298163,0.000139337,0.000017315,0.000003105,,0.000023060,0.000001166,0.000001101,0.000001125,,0.000003588,0.000001166,0.000001101,0.000015324,,0.002030621,0.000001326,0.000001235,0.000001388,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000132453,#NUM!
500.149,6,20180423,20180528,1.18,0.83,0.66,0.37,,0.48,0.48,0.62,0.47,,0.28,0.26,0.34,0.54,,0.15,0.14,0.13,0.48,,0.250060201,1.342854023,2.70,5.89,14.00,27.08,,14.26142572,0.759218454,#NUM!,,0.594954705,0.294007890,0.030999132,0.001509961,,0.001277884,0.000025374,0.000023937,0.000024112,,0.000040786,0.000025007,0.000023937,0.000119771,,0.023277976,0.000027885,0.000026123,0.000029995,,0.000000008,0.000000000,0.000000000,0.000000000,,0.000220106,#NUM!
500.150,6,20180423,20180528,1.25,0.82,0.55,0.28,,0.54,0.48,0.64,0.48,,0.26,0.29,0.37,0.46,,0.10,0.14,0.13,0.49,,0.520712554,1.327061296,2.81,6.41,14.53,26.37,,9.149808559,0.981382608,#NUM!,,0.429704086,0.345914745,0.019139717,0.000836583,,0.000510540,0.000025190,0.000023937,0.000023937,,0.000033393,0.000025559,0.000023937,0.000037179,,0.011241936,0.000027684,0.000026123,0.000031194,,0.000110906,0.000000001,0.000000000,0.000000000,,0.712932825,#NUM!
500.151,7,20180423,20180709,0.93,0.99,0.71,0.48,,0.39,0.48,0.62,0.50,,0.23,0.25,0.36,0.60,,0.11,0.13,0.14,0.45,,0.280889273,1.317529678,2.70,6.82,17.18,37.19,,34.10829308,0.933032215,#NUM!,,0.957553075,0.506341381,0.032508450,0.001891325,,0.000065986,0.000005366,0.000005101,0.000005484,,0.000006755,0.000005366,0.000005101,0.000703744,,0.005832962,0.000006022,0.000005645,0.000006377,,0.000000001,0.000000000,0.000000000,0.000000000,,0.239450231,#NUM!
500.152,3,20180430,20180604,0.32,0.18,0.15,0.10,,0.60,0.55,0.76,0.68,,0.40,0.45,0.40,0.60,,0.02,0.10,0.13,0.37,,0.040978912,0.241734594,2.09,3.59,8.34,22.15,,31.17649581,0.730664313,#NUM!,,0.003917152,0.003154387,0.003154387,0.003202289,,0.140532554,0.003178256,0.002772842,0.005282253,,0.008631432,0.003202283,0.002772839,0.017335317,,0.010933206,0.002991830,0.002902408,0.002947929,,0.000000000,0.000000000,0.000000000,0.000000000,,0.121003814,#NUM!
500.153,3,20180430,20180430,0.43,0.40,0.31,0.23,,0.69,0.60,0.77,0.64,,0.41,0.36,0.41,0.64,,0.04,0.14,0.14,0.39,,-0.253823996,1.939429164,2.22,3.95,7.78,17.88,,39.04221691,0.816329956,#NUM!,,0.020270112,0.006820600,0.005475256,0.003774721,,0.139906570,0.002946809,0.002772842,0.005169422,,0.004808867,0.002836944,0.002772839,0.007731642,,0.020906505,0.003014574,0.002902408,0.003103528,,0.000000000,0.000000000,0.000000000,0.000000000,,0.125279620,#NUM!
500.154,8,20180423,20180709,2.24,1.60,1.27,0.70,,0.47,0.61,0.69,0.54,,0.38,0.39,0.45,0.51,,0.17,0.21,0.21,0.47,,0.19045271,0.425462484,3.99,10.71,25.78,50.14,,11.0010009,0.709247351,#NUM!,,0.000025832,0.001571935,0.292459936,0.078044006,,0.000022341,0.000001261,0.000001101,0.000001208,,0.000007112,0.000001298,0.000001101,0.000009521,,0.014791708,0.000001394,0.000001235,0.000001750,,0.000000000,0.000039919,0.078534409,0.000000000,,0.000009469,#NUM!
500.155,9,20180423,20180709,1.53,1.29,0.96,0.60,,0.47,0.55,0.66,0.56,,0.29,0.31,0.36,0.59,,0.15,0.14,0.16,0.44,,0.139015302,0.5248667,3.18,8.83,24.19,52.09,,26.06851355,0.717060447,#NUM!,,0.011261122,0.248754290,0.449934379,0.006921495,,0.000007294,0.000000265,0.000000240,0.000000263,,0.000000411,0.000000256,0.000000240,0.000190921,,0.003098453,0.000000306,0.000000273,0.000000321,,0.688329637,0.990029991,0.009989334,0.000000000,,0.000128102,#NUM!
500.156,7,20180423,20180528,0.53,0.30,0.17,0.09,,0.43,0.48,0.56,0.42,,0.30,0.28,0.35,0.62,,0.06,0.13,0.14,0.42,,-0.232435271,1.045326233,2.10,3.02,4.43,7.17,,9.036912826,0.551269412,#NUM!,,0.000569155,0.000009499,0.000006154,0.000005564,,0.000491326,0.000005405,0.000005101,0.000005101,,0.000014145,0.000005366,0.000005101,0.006310901,,0.001211976,0.000006066,0.000005645,0.000005898,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000013596,#NUM!
500.157,8,20180423,20180528,0.66,0.57,0.50,0.30,,0.26,0.42,0.56,0.47,,0.23,0.21,0.29,0.77,,0.11,0.10,0.10,0.32,,0.125767708,2.940790892,2.31,5.33,14.39,32.43,,22.22022504,0.763676643,#NUM!,,0.014675786,0.001265821,0.000115807,0.000013818,,0.000003192,0.000001166,0.000001101,0.000001101,,0.000001508,0.000001166,0.000001101,0.022798691,,0.003620876,0.000001307,0.000001235,0.000001284,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000025433,#NUM!
500.158,8,20180423,20180709,0.79,0.61,0.35,0.21,,0.59,0.62,0.68,0.54,,0.38,0.38,0.44,0.58,,0.05,0.17,0.17,0.46,,0.043324936,0.64535284,2.64,5.12,10.29,20.03,,21.26638064,0.628358066,#NUM!,,0.346997433,0.007476123,0.000092733,0.000008681,,0.001682792,0.000005400,0.000001101,0.000001476,,0.000033583,0.000001374,0.000001101,0.000101862,,0.000626655,0.000001374,0.000001235,0.000001388,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000006280,#NUM!
500.159,6,20180423,20180528,0.41,0.36,0.27,0.16,,0.61,0.52,0.66,0.53,,0.24,0.23,0.34,0.58,,0.03,0.10,0.10,0.43,,-0.130817249,1.352460623,2.10,3.52,7.18,15.51,,23.59411066,0.588038802,#NUM!,,0.000507420,0.000089560,0.000060057,0.000036652,,0.003971252,0.000025007,0.000023937,0.000027484,,0.000044096,0.000025190,0.000023937,0.000821850,,0.001215512,0.000027484,0.000026123,0.000028003,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000056639,#NUM!
500.160,6,20180430,20180604,0.49,0.26,0.13,0.05,,0.31,0.61,0.66,0.50,,0.37,0.31,0.41,0.30,,0.04,0.13,0.15,0.44,,-0.03257544,0.073678493,2.32,2.92,4.17,6.01,,5.75326562,0.678798795,#NUM!,,0.001121120,0.000129782,0.000055232,0.000042864,,0.000609158,0.000056798,0.000023937,0.000024289,,0.000241848,0.000025374,0.000023937,0.000031527,,0.001615795,0.000027684,0.000026123,0.000028280,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000180041,#NUM!
500.161,4,20180430,20180430,0.97,0.64,0.40,0.19,,0.56,0.63,0.69,0.58,,0.43,0.39,0.42,0.46,,0.15,0.14,0.18,0.43,,0.506930172,1.47836113,2.77,4.54,8.21,15.24,,8.505304606,0.715537429,#NUM!,,0.510563565,0.039540305,0.002479665,0.000849468,,0.008568198,0.000761619,0.000554322,0.000615207,,0.001811466,0.000606142,0.000554321,0.000813257,,0.054924746,0.000615207,0.000588389,0.000616110,,0.000000037,0.000000000,0.000000000,0.000000000,,0.004061474,#NUM!
500.162,6,20180423,20180528,0.89,0.69,0.50,0.32,,0.45,0.56,0.69,0.62,,0.25,0.29,0.40,0.63,,0.11,0.17,0.14,0.43,,0.041324686,1.779070497,2.54,4.95,11.24,24.01,,28.2687666,0.718169570,#NUM!,,0.483334510,0.034066513,0.001250966,0.000291117,,0.000620314,0.000027285,0.000023937,0.000035619,,0.000031301,0.000025190,0.000023937,0.000747262,,0.013289284,0.000028088,0.000026123,0.000028003,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000194667,#NUM!
500.163,9,20180423,20180709,1.11,0.79,0.57,0.30,,0.45,0.55,0.62,0.46,,0.26,0.32,0.36,0.53,,0.14,0.14,0.14,0.46,,0.043451253,1.209704638,2.74,5.84,13.44,24.59,,9.577173538,0.810291052,#NUM!,,0.939135721,0.146844568,0.000323845,0.000005020,,0.000005350,0.000000263,0.000000240,0.000000242,,0.000000397,0.000000271,0.000000240,0.000003711,,0.003777393,0.000000299,0.000000273,0.000000337,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002066075,#NUM!
500.164,7,20180423,20180709,2.15,2.03,1.48,0.77,,0.41,0.55,0.67,0.47,,0.29,0.33,0.39,0.38,,0.23,0.19,0.19,0.53,,0.094173729,0.386250705,4.17,12.41,33.71,63.28,,9.429759039,0.783711374,#NUM!,,0.002862879,0.009394528,0.198795676,0.091708250,,0.000044735,0.000005524,0.000005101,0.000005138,,0.000009009,0.000005604,0.000005101,0.000006471,,0.023836269,0.000006198,0.000005645,0.000010035,,0.000000000,0.000000000,0.003992460,0.000000000,,0.004991466,#NUM!
500.165,5,20180528,20180709,1.03,0.80,0.53,0.29,,0.43,0.57,0.63,0.46,,0.32,0.33,0.37,0.50,,0.16,0.16,0.15,0.43,,-0.281651616,0.397247881,2.41,5.08,10.36,18.57,,9.941374022,0.674311101,#NUM!,,0.441776260,0.048343911,0.001360575,0.000277741,,0.000624244,0.000125474,0.000114040,0.000114040,,0.000161860,0.000119189,0.000114040,0.020722870,,0.020039603,0.000131107,0.000122743,0.000129964,,0.000016878,0.000000356,0.000000002,0.000000000,,0.013323624,#NUM!
500.166,6,20180423,20180528,0.10,0.05,0.01,0.01,,0.84,0.31,0.89,1.55,,0.25,1.80,0.39,0.73,,0.01,0.00,0.00,0.00,,-0.367259324,0.058424897,1.80,2.03,2.03,3.16,,27.19934333,0.829843283,#NUM!,,0.000023937,0.000023937,0.000023937,0.000023937,,0.248214742,0.004885609,0.480262759,0.123772395,,0.000031527,0.000580314,0.001064066,0.062245596,,0.000138990,0.000024826,0.000024466,0.000025373,,0.000000000,0.000000000,0.000000000,0.000000000,,0.001658272,#NUM!
500.167,8,20180423,20180528,0.71,0.63,0.54,0.32,,0.41,0.43,0.57,0.47,,0.26,0.24,0.31,0.64,,0.08,0.10,0.10,0.38,,0.001798779,2.271926403,2.35,4.98,13.17,25.84,,21.94986942,0.930687785,#NUM!,,0.019913639,0.001898805,0.000218135,0.000019551,,0.000014089,0.000001166,0.000001101,0.000001109,,0.000001574,0.000001166,0.000001101,0.003113080,,0.002671038,0.000001307,0.000001235,0.000001297,,0.000000000,0.000000000,0.000000000,0.000000000,,0.409734577,#NUM!
500.168,2,20180430,20180604,0.94,0.62,0.45,0.37,,0.32,0.58,0.66,0.76,,0.44,0.31,0.42,0.80,,0.18,0.16,0.14,0.37,,0.056741565,1.977612853,2.60,4.43,7.66,14.18,,48.52679621,0.890841961,#NUM!,,0.787445116,0.108507242,0.046892366,0.076182453,,0.020436002,0.015000204,0.014534003,0.199658701,,0.027717386,0.014765462,0.014533991,0.361976509,,0.197665567,0.015358450,0.015000204,0.015094558,,0.000087712,0.000000000,0.000000000,0.000000000,,0.417826533,#NUM!
500.169,3,20180430,20180430,0.69,0.45,0.28,0.16,,0.42,0.51,0.64,0.53,,0.26,0.27,0.35,0.70,,0.21,0.16,0.15,0.35,,-0.149880022,2.121060371,2.36,4.28,8.46,15.85,,11.06256403,0.968431413,#NUM!,,0.118769887,0.007014278,0.003831119,0.003202289,,0.006772937,0.002858618,0.002772842,0.002794063,,0.004094496,0.002880431,0.002772839,0.041857928,,0.149524060,0.003014574,0.002902408,0.002917676,,0.000000000,0.000000000,0.000000000,0.000000000,,0.621537089,#NUM!
500.170,6,20180430,20180604,0.92,0.61,0.46,0.23,,0.64,0.58,0.67,0.55,,0.31,0.39,0.37,0.49,,0.17,0.17,0.16,0.50,,-0.0970608,0.931995332,2.38,4.05,7.96,17.02,,9.089792337,0.907952666,#NUM!,,0.407954599,0.004340669,0.000261202,0.000060057,,0.058426847,0.000026313,0.000023937,0.000026892,,0.000065280,0.000026505,0.000023937,0.000980636,,0.010674875,0.000028292,0.000026123,0.000033728,,0.000000000,0.000000000,0.000000000,0.000000000,,0.239504918,#NUM!
500.171,6,20180430,20180604,1.09,0.55,0.30,0.16,,0.68,0.65,0.71,0.52,,0.42,0.41,0.39,0.59,,0.21,0.19,0.21,0.48,,-0.072808065,0.020653689,2.71,4.10,7.29,12.69,,9.819790666,0.822103858,#NUM!,,0.571269282,0.019651423,0.000262879,0.000045683,,0.007332404,0.000037179,0.000023937,0.000024112,,0.000130650,0.000028088,0.000023937,0.002786720,,0.036941167,0.000028497,0.000026123,0.000034059,,0.000000142,0.000000000,0.000000000,0.000000000,,0.007294441,#NUM!
500.172,3,20180430,20180430,0.50,0.32,0.16,0.09,,0.59,0.56,0.63,0.50,,0.54,0.33,0.40,0.65,,0.03,0.13,0.12,0.35,,-0.306336671,1.037545562,2.21,3.18,4.69,8.01,,19.03926867,0.998638809,#NUM!,,0.014780018,0.003746806,0.002946809,0.002902408,,0.016795278,0.002969242,0.002772842,0.002772842,,0.009887147,0.002836944,0.002772839,0.009240282,,0.013066103,0.002991830,0.002902408,0.002917676,,0.000000000,0.000000000,0.000000000,0.000000000,,0.917223990,#NUM!
500.174,1,20180430,20180430,0.54,0.43,0.33,0.19,,0.37,0.49,0.65,0.57,,0.43,0.25,0.37,0.41,,0.12,0.16,0.13,0.49,,-0.578449011,2.45167613,1.86,4.03,7.78,16.02,,20.74782016,0.973443031,#NUM!,,0.196366319,0.125971902,0.105446337,0.090707421,,0.104580487,0.084711968,0.083985613,0.085443397,,0.114420849,0.084711905,0.083985575,0.083985605,,0.332555103,0.086921569,0.085443397,0.087248582,,0.000000000,0.000000000,0.000000000,0.000000000,,0.749658585,#NUM!
500.175,1,20180430,20180430,0.79,0.35,0.13,0.05,,0.18,0.37,0.42,0.22,,0.60,0.43,0.36,0.32,,0.15,0.19,0.21,0.56,,-0.081204653,0.980814874,2.06,3.10,3.87,5.28,,3.666155089,0.867960691,#NUM!,,0.507883795,0.101173407,0.085443397,0.084711968,,0.087668358,0.084711968,0.083985613,0.083985613,,0.193584314,0.086921504,0.083985575,0.083985605,,0.361528569,0.086921569,0.085443397,0.091385500,,0.000000013,0.000000000,0.000000000,0.000000000,,0.273945510,#NUM!
500.176,5,20180430,20180604,2.56,1.65,0.87,0.32,,0.38,0.46,0.48,0.25,,0.28,0.27,0.36,0.40,,0.19,0.17,0.17,0.59,,0.278279006,0.344525933,4.42,10.85,19.83,26.65,,5.764455829,0.892860055,#NUM!,,0.000953958,0.028618706,0.209924380,0.000588047,,0.000349190,0.000118316,0.000114040,0.000114040,,0.000150560,0.000118316,0.000114040,0.000131107,,0.047935970,0.000132069,0.000122743,0.000238048,,0.000000000,0.000051879,0.000099877,0.000000000,,0.092816025,#NUM!
500.178,4,20180430,20180430,0.37,0.13,0.06,0.03,,0.43,0.53,0.61,0.54,,13.96,0.36,0.29,0.66,,0.04,0.08,0.10,0.38,,-0.67687428,0.659952343,1.90,2.38,2.79,4.38,,9.329356151,0.915569067,#NUM!,,0.001180904,0.000597205,0.000584026,0.000571119,,0.003248501,0.000953470,0.000554322,0.000692385,,0.075006744,0.000575390,0.000554321,0.004591633,,0.024063250,0.000606144,0.000588389,0.000597743,,0.000000000,0.000000000,0.000000000,0.000000000,,0.137018725,#NUM!
500.179,4,20180430,20180430,0.79,0.45,0.31,0.16,,0.24,0.50,0.63,0.48,,0.30,0.32,0.36,0.53,,0.21,0.15,0.14,0.45,,-0.203442842,2.287898064,2.25,4.01,7.03,13.12,,9.324486594,0.998665929,#NUM!,,0.346140118,0.003043194,0.001206212,0.000702641,,0.000750565,0.000571119,0.000554322,0.000554322,,0.000843329,0.000575390,0.000554321,0.001437432,,0.073373772,0.000619786,0.000588389,0.000635002,,0.000000000,0.000000000,0.000000000,0.000000000,,0.679113925,#NUM!
500.180,3,20180430,20180604,0.32,0.28,0.22,0.14,,0.29,0.55,0.72,0.62,,0.50,0.32,0.36,0.52,,0.02,0.13,0.17,0.44,,-0.123093925,0.314212978,1.94,2.81,4.84,10.43,,28.67778185,0.764999509,#NUM!,,0.004064448,0.004406343,0.004124761,0.003802825,,0.004374218,0.004310603,0.002772842,0.003426157,,0.007263302,0.002836944,0.002772839,0.004722368,,0.014403563,0.002991830,0.002902408,0.002947929,,0.000000000,0.000000000,0.000000000,0.000000000,,0.052596703,#NUM!
500.182,3,20180430,20180430,0.40,0.30,0.25,0.20,,0.27,0.74,0.78,0.78,,0.98,0.33,0.40,0.64,,0.11,0.16,0.12,0.40,,-0.843478918,1.952445626,1.91,2.94,4.73,12.02,,46.0148102,0.808216155,#NUM!,,0.010645056,0.003477801,0.003178256,0.003275385,,0.005715248,0.005022370,0.002772842,0.029833098,,0.407176169,0.002836944,0.002772839,0.017335317,,0.074131278,0.003014574,0.002902408,0.002947929,,0.000000000,0.000000000,0.000000000,0.000000000,,0.014590682,#NUM!
500.183,3,20180430,20180604,0.22,0.10,0.04,0.03,,0.59,0.99,0.69,0.59,,12.09,0.47,0.33,0.61,,0.04,0.02,0.12,0.35,,-0.582044065,0.58325696,1.72,2.40,2.87,4.79,,40.00747138,0.844257593,#NUM!,,0.003130682,0.002880437,0.002836950,0.002858618,,0.456238831,0.977710372,0.026180639,0.002946809,,0.317872808,0.005244389,0.002772839,0.009820703,,0.024063250,0.002969242,0.002902408,0.002947929,,0.000000000,0.000000000,0.000000000,0.000000000,,0.058530927,#NUM!
500.184,5,20180430,20180604,1.87,1.24,0.85,0.47,,0.43,0.49,0.60,0.53,,0.32,0.33,0.39,0.75,,0.14,0.15,0.16,0.43,,0.575179338,2.653126717,3.10,7.11,15.80,30.92,,12.86472694,0.873238802,#NUM!,,0.002904089,0.261747103,0.311353533,0.018372173,,0.000406011,0.000118316,0.000114040,0.000121845,,0.000159538,0.000118316,0.000114040,0.027586962,,0.037634455,0.000131107,0.000122743,0.000147816,,0.833542049,0.000690695,0.000000000,0.000000000,,0.029156161,#NUM!
500.186,5,20180430,20180604,1.33,0.96,0.59,0.30,,0.43,0.51,0.62,0.47,,0.34,0.29,0.33,0.50,,0.19,0.18,0.18,0.51,,0.0128519,0.623808205,2.62,5.24,10.62,19.94,,9.010937647,0.899649560,#NUM!,,0.154705758,0.295278304,0.004707527,0.000481017,,0.000557522,0.000120069,0.000114040,0.000114040,,0.000224903,0.000118316,0.000114040,0.000266322,,0.049168545,0.000132069,0.000122743,0.000156812,,0.000000141,0.000000000,0.000000000,0.000000000,,0.034871425,#NUM!
500.187,4,20180430,20180604,1.70,1.21,0.86,0.44,,0.30,0.50,0.58,0.43,,0.30,0.29,0.32,0.54,,0.17,0.14,0.16,0.54,,0.299498588,0.126373917,3.16,8.29,21.32,38.94,,9.268882853,0.714785457,#NUM!,,0.011535501,0.196796995,0.532823215,0.017940501,,0.001156088,0.000571119,0.000554322,0.000554322,,0.000861865,0.000571117,0.000554321,0.002125148,,0.071452648,0.000619786,0.000588389,0.000730502,,0.476646781,0.346003801,0.000761444,0.000000000,,0.001786390,#NUM!
500.188,6,20180430,20180604,1.43,1.17,0.92,0.55,,0.35,0.51,0.64,0.52,,0.27,0.26,0.35,0.55,,0.11,0.14,0.15,0.51,,0.108687229,3.267970085,2.66,6.68,17.72,37.23,,21.79129139,0.789275706,#NUM!,,0.135838298,0.482309410,0.452112521,0.031775541,,0.000076514,0.000025933,0.000023937,0.000025190,,0.000036391,0.000025007,0.000023937,0.003871603,,0.011508421,0.000027885,0.000026123,0.000031194,,0.000000313,0.000000021,0.000000007,0.000000000,,0.028145019,#NUM!
500.190,7,20180430,20180604,0.32,0.22,0.24,0.37,,0.38,0.60,0.75,1.10,,0.32,0.29,0.37,0.74,,0.05,0.09,0.13,0.33,,-0.317088246,2.614175558,2.00,3.48,8.77,39.24,,68.25628031,1.013434172,#NUM!,,0.000012571,0.000007051,0.000008483,0.000124687,,0.001333486,0.000019940,0.000005101,0.156397845,,0.001930605,0.000005444,0.000005101,0.013017111,,0.001579781,0.000005979,0.000005645,0.000005728,,0.000000000,0.000000000,0.000000000,0.000000000,,0.502884507,#NUM!
500.191,6,20180430,20180604,0.25,0.16,0.18,0.29,,0.68,0.54,0.72,1.03,,0.39,0.25,0.37,1.05,,0.04,0.08,0.10,0.22,,-0.689105749,2.270156145,1.79,3.00,6.29,22.23,,70.07287974,0.771540046,#NUM!,,0.000115819,0.000028292,0.000029122,0.000191551,,0.007700595,0.000048335,0.000023937,0.356957751,,0.008821232,0.000025007,0.000023937,0.730611903,,0.001309683,0.000027484,0.000026123,0.000026396,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000677351,#NUM!
500.192,3,20180430,20180430,0.67,0.56,0.49,0.42,,0.75,0.64,0.76,0.82,,0.41,0.34,0.40,0.69,,0.03,0.15,0.15,0.39,,-0.146763459,3.336790323,2.42,4.59,10.93,32.25,,49.28469662,0.717536092,#NUM!,,0.187565592,0.025559832,0.015360960,0.026337862,,0.178381697,0.003083758,0.002772842,0.031449011,,0.011761658,0.002969236,0.002772839,0.040700188,,0.033331973,0.003014574,0.002902408,0.002917676,,0.000000000,0.000000000,0.000000000,0.000000000,,0.008683695,#NUM!
500.193,5,20180430,20180604,0.51,0.32,0.29,0.28,,1.01,0.68,0.78,0.91,,0.31,0.23,0.41,0.73,,0.01,0.11,0.12,0.33,,-0.428516656,2.080822706,2.02,3.18,5.84,18.51,,55.17574167,0.722770214,#NUM!,,0.001140626,0.000212498,0.000212498,0.002276486,,0.770419231,0.000192321,0.000129203,0.466757441,,0.000217072,0.000118316,0.000114040,0.067757197,,0.000832987,0.000128261,0.000122743,0.000124894,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000437419,#NUM!
500.194,1,20180430,20180430,0.71,0.35,0.12,0.04,,0.45,0.52,0.48,0.28,,0.35,0.35,0.43,0.69,,0.04,0.14,0.22,0.42,,-0.132547677,1.139641404,2.45,3.02,3.69,5.30,,2.759391407,0.863703132,#NUM!,,0.394272355,0.101173407,0.085443397,0.084711968,,0.130017862,0.084711968,0.083985613,0.083985613,,0.096229149,0.084711905,0.083985575,0.188107581,,0.204887599,0.086179923,0.085443397,0.086238322,,0.000002431,0.000000000,0.000000000,0.000000000,,0.254450589,#NUM!
500.195,4,20180430,20180430,2.78,1.54,0.74,0.29,,0.42,0.46,0.49,0.27,,0.37,0.32,0.32,0.49,,0.25,0.18,0.23,0.64,,1.141392589,2.784759045,3.81,8.71,14.99,20.42,,5.922410885,0.860258400,#NUM!,,0.002082503,0.061610122,0.147640555,0.001805284,,0.001792971,0.000571119,0.000554322,0.000554322,,0.001368877,0.000571117,0.000554321,0.000887170,,0.107587617,0.000624396,0.000588389,0.001388021,,0.000006845,0.394535422,0.000000000,0.000000000,,0.019455252,#NUM!
500.196,3,20180430,20180430,0.11,0.06,0.03,0.04,,0.61,1.06,1.06,1.24,,0.13,0.29,0.47,0.80,,0.01,0.01,0.02,0.25,,-0.887889683,0.536078632,1.76,2.16,2.47,5.11,,65.5890194,0.911058068,#NUM!,,0.002772842,0.002794063,0.002794063,0.002836950,,0.059620365,0.911015162,0.639793673,0.156891664,,0.018929226,0.003774714,0.002772839,0.089634835,,0.002946809,0.002902408,0.002880437,0.002887708,,0.000000000,0.000000000,0.000000000,0.000000000,,0.286742687,#NUM!
