Construct,# Replicates,First Assay Date,Last Assay Date,1FP,3FP,10FP,160FP,,Rise (1FP),Rise (3FP),Rise (10FP),Rise (160FP),,TimeToPeak (1FP),TimeToPeak (3FP),TimeToPeak (10FP),TimeToPeak (160FP),,Decay (1FP),Decay (3FP),Decay (10FP),Decay (160FP),,d-Prime1,d-Prime10,SNR (1FP),SNR (3FP),SNR (10FP),SNR (160FP),,ES50,Norm. F0,dFmax/F0,,1FP(p),3FP(p),10FP(p),160FP(p),,Rise (1FP)(p),Rise (3FP)(p),Rise (10FP)(p),Rise (160FP)(p),,TimeToPeak (1FP)(p),TimeToPeak (3FP)(p),TimeToPeak (10FP)(p),TimeToPeak (160FP)(p),,Decay (1FP)(p),Decay (3FP)(p),Decay (10FP)(p),Decay (160FP)(p),,SNR (1FP)(p),SNR (3FP)(p),SNR (10FP)(p),SNR (160FP)(p),,Norm. F0(p),dFmax/F0(p)
500.144,2,20180430,20180430,0.56860,0.33877,0.21192,0.12156,,0.685543,0.726717,0.721682,0.559439,,0.371788,0.284802,0.406203,0.473254,,0.191764,0.118993,0.107962,0.429732,,-0.398804,2.214213,2.073188,3.352317,5.436735,10.053043,,15.240514,0.916487,#NUM!,,0.090950,0.020427,0.016227,0.015433,,0.211894,0.023981,0.014550,0.014673,,0.018221,0.014797,0.014550,0.017199,,0.126305,0.015304,0.015049,0.015268,,0.000000,0.000000,0.000000,0.000000,,0.619614,#NUM!
500.146,5,20180423,20180709,0.28281,0.19068,0.15478,0.09603,,0.607463,0.563346,0.729683,0.549080,,0.396285,0.319624,0.344980,0.548347,,0.067296,0.087730,0.103080,0.393388,,-0.050588,0.249633,1.858576,2.737712,4.334348,7.940439,,24.738651,0.844567,#NUM!,,0.001890,0.000150,0.000133,0.000125,,0.088358,0.000131,0.000114,0.000117,,0.000251,0.000130,0.000114,0.000283,,0.001691,0.000129,0.000124,0.000134,,0.000000,0.000000,0.000000,0.000000,,0.009063,#NUM!
500.147,7,20180423,20180528,1.25085,0.92554,0.62089,0.31286,,0.458716,0.550943,0.645780,0.491028,,0.402079,0.340832,0.398359,0.499671,,0.399033,0.147472,0.154036,0.506714,,0.249654,1.559619,2.778442,5.929975,13.750138,24.901817,,9.022584,0.856837,#NUM!,,0.080617,0.549428,0.009279,0.000147,,0.000093,0.000006,0.000005,0.000005,,0.000033,0.000006,0.000005,0.000012,,0.066771,0.000006,0.000006,0.000007,,0.000000,0.000000,0.000000,0.000000,,0.022656,#NUM!
500.148,8,20180423,20180709,0.73935,0.58298,0.41218,0.21348,,0.460518,0.480666,0.604470,0.449095,,0.363886,0.248691,0.348647,0.533823,,0.228594,0.115949,0.114589,0.451412,,-0.046116,1.002953,2.297942,3.803782,8.515709,16.924110,,9.322861,0.765685,#NUM!,,0.018542,0.000109,0.000017,0.000003,,0.000075,0.000001,0.000001,0.000001,,0.000009,0.000001,0.000001,0.000016,,0.005593,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000178,#NUM!
500.149,6,20180423,20180528,1.32778,0.83897,0.66673,0.37970,,0.533847,0.501942,0.624794,0.472965,,0.353614,0.262878,0.346202,0.538318,,0.449324,0.134114,0.129934,0.479205,,0.250060,1.342854,2.704635,5.885535,14.004820,27.079187,,14.261426,0.759218,#NUM!,,0.405787,0.272885,0.031705,0.001367,,0.004075,0.000025,0.000024,0.000024,,0.000061,0.000025,0.000024,0.000123,,0.089716,0.000028,0.000026,0.000031,,0.000000,0.000000,0.000000,0.000000,,0.000281,#NUM!
500.150,6,20180423,20180528,1.41220,0.80858,0.55483,0.28280,,0.593738,0.501765,0.639527,0.481180,,0.320425,0.289245,0.372790,0.461483,,0.387787,0.144948,0.127920,0.489490,,0.520713,1.327061,2.812334,6.414812,14.534990,26.365606,,9.149809,0.981383,#NUM!,,0.146265,0.300672,0.019584,0.000756,,0.002258,0.000026,0.000024,0.000024,,0.000043,0.000026,0.000024,0.000038,,0.104932,0.000028,0.000026,0.000032,,0.000275,0.000000,0.000000,0.000000,,0.759561,#NUM!
500.151,7,20180423,20180709,1.04936,0.98185,0.71826,0.49114,,0.427734,0.504109,0.617877,0.506270,,0.281968,0.251701,0.359241,0.598551,,0.412788,0.142872,0.139457,0.456330,,0.280889,1.317530,2.695275,6.823297,17.178207,37.194054,,34.108293,0.933032,#NUM!,,0.446619,0.444680,0.033671,0.001620,,0.000212,0.000005,0.000005,0.000005,,0.000008,0.000005,0.000005,0.000717,,0.071746,0.000006,0.000006,0.000007,,0.000000,0.000000,0.000000,0.000000,,0.247818,#NUM!
500.152,3,20180430,20180604,0.36234,0.17461,0.15263,0.10098,,0.656179,0.573482,0.759148,0.687516,,0.493743,0.453750,0.405286,0.599468,,0.085593,0.110488,0.129633,0.370343,,0.040979,0.241735,2.092916,3.589257,8.337461,22.145523,,31.176496,0.730664,#NUM!,,0.004482,0.003188,0.003188,0.003188,,0.251991,0.003454,0.002778,0.005193,,0.021181,0.003319,0.002778,0.017816,,0.016428,0.003013,0.002917,0.002982,,0.000000,0.000000,0.000000,0.000000,,0.121004,#NUM!
500.153,3,20180430,20180430,0.48899,0.39815,0.31839,0.23163,,0.762854,0.629498,0.769779,0.639930,,0.507440,0.364906,0.409769,0.634813,,0.137181,0.148328,0.140875,0.397961,,-0.253824,1.939429,2.215893,3.949494,7.783120,17.881966,,39.042217,0.816330,#NUM!,,0.040025,0.006284,0.005397,0.003711,,0.340092,0.003062,0.002778,0.005075,,0.007354,0.002847,0.002778,0.007920,,0.044832,0.003037,0.002917,0.003108,,0.000000,0.000000,0.000000,0.000000,,0.125280,#NUM!
500.154,8,20180423,20180709,2.52947,1.58593,1.28397,0.71463,,0.520145,0.643749,0.688556,0.541410,,0.476095,0.393279,0.453267,0.506795,,0.645566,0.226072,0.217151,0.477679,,0.190453,0.425462,3.988341,10.710029,25.780659,50.136177,,11.001001,0.709247,#NUM!,,0.000009,0.001416,0.255670,0.077498,,0.000101,0.000001,0.000001,0.000001,,0.000033,0.000001,0.000001,0.000010,,0.437293,0.000001,0.000001,0.000002,,0.000000,0.000006,0.157143,0.000000,,0.000012,#NUM!
500.155,10,20180423,20180709,1.67436,1.25928,0.95348,0.59186,,0.503642,0.576482,0.661244,0.564143,,0.354667,0.313175,0.359547,0.646125,,0.540486,0.156250,0.158212,0.443869,,0.139085,0.524416,3.177740,8.873596,24.187901,52.118240,,24.790699,0.763337,#NUM!,,0.001106,0.259881,0.381932,0.004106,,0.000011,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000625,,0.079296,0.000000,0.000000,0.000000,,0.987888,0.650015,0.025033,0.000000,,0.000094,#NUM!
500.156,7,20180423,20180528,0.53229,0.29020,0.17059,0.08694,,0.503613,0.505761,0.561914,0.423601,,0.350453,0.281793,0.355574,0.617263,,0.112787,0.116007,0.125392,0.398106,,-0.232435,1.045326,2.097837,3.016510,4.427855,7.165793,,9.060136,0.551269,#NUM!,,0.000607,0.000010,0.000006,0.000006,,0.003054,0.000005,0.000005,0.000005,,0.000013,0.000005,0.000005,0.006366,,0.000660,0.000006,0.000006,0.000006,,0.000000,0.000000,0.000000,0.000000,,0.000015,#NUM!
500.157,8,20180423,20180528,0.73026,0.56691,0.50399,0.30574,,0.277597,0.436980,0.564902,0.475652,,0.288290,0.211004,0.296286,0.774051,,0.313216,0.095392,0.096067,0.320926,,0.125768,2.940791,2.313060,5.327618,14.390631,32.429737,,22.220225,0.763677,#NUM!,,0.066244,0.001170,0.000104,0.000012,,0.000005,0.000001,0.000001,0.000001,,0.000002,0.000001,0.000001,0.022686,,0.031949,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000036,#NUM!
500.158,8,20180423,20180709,0.88848,0.60081,0.35870,0.21583,,0.655007,0.646882,0.678469,0.540366,,0.475832,0.387977,0.437783,0.582438,,0.202467,0.176277,0.170771,0.466722,,0.043325,0.645353,2.639050,5.123761,10.293452,20.027683,,21.266381,0.628358,#NUM!,,0.760760,0.005969,0.000093,0.000008,,0.012512,0.000011,0.000001,0.000001,,0.000351,0.000001,0.000001,0.000107,,0.007043,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000007,#NUM!
500.159,6,20180423,20180528,0.45871,0.35927,0.27106,0.16644,,0.675491,0.544214,0.657096,0.534896,,0.303831,0.230206,0.342026,0.582285,,0.130916,0.103546,0.107102,0.435802,,-0.130817,1.352461,2.097118,3.521734,7.178635,15.507137,,23.594111,0.588039,#NUM!,,0.001543,0.000084,0.000060,0.000037,,0.019226,0.000025,0.000024,0.000027,,0.000075,0.000025,0.000024,0.000842,,0.005118,0.000028,0.000026,0.000028,,0.000000,0.000000,0.000000,0.000000,,0.000063,#NUM!
500.160,6,20180430,20180604,0.55300,0.25743,0.13477,0.05050,,0.342300,0.641125,0.658183,0.503488,,0.459501,0.311169,0.407731,0.301698,,0.169050,0.137310,0.156799,0.447073,,-0.032575,0.073678,2.322340,2.921793,4.168623,6.008796,,5.753266,0.678799,#NUM!,,0.005288,0.000125,0.000055,0.000042,,0.001689,0.000097,0.000024,0.000024,,0.001270,0.000026,0.000024,0.000032,,0.007020,0.000028,0.000026,0.000029,,0.000000,0.000000,0.000000,0.000000,,0.000180,#NUM!
500.161,4,20180430,20180430,1.09398,0.63490,0.40335,0.19377,,0.618862,0.659510,0.688109,0.585112,,0.538258,0.393565,0.417103,0.464479,,0.552871,0.153008,0.180040,0.432283,,0.506930,1.478361,2.767079,4.542918,8.214093,15.240999,,8.505305,0.715537,#NUM!,,0.956218,0.034040,0.002391,0.000830,,0.026807,0.000850,0.000556,0.000607,,0.004829,0.000621,0.000556,0.000824,,0.347336,0.000621,0.000592,0.000617,,0.000000,0.000000,0.000000,0.000000,,0.004061,#NUM!
500.162,6,20180423,20180528,1.00289,0.68618,0.50428,0.32367,,0.497384,0.591852,0.687427,0.618329,,0.313313,0.294117,0.398563,0.630073,,0.421631,0.178110,0.139486,0.432123,,0.041325,1.779070,2.541253,4.952596,11.238149,24.007017,,28.268767,0.718170,#NUM!,,0.992295,0.029019,0.001195,0.000251,,0.002167,0.000029,0.000024,0.000035,,0.000038,0.000025,0.000024,0.000781,,0.125557,0.000029,0.000026,0.000028,,0.000000,0.000000,0.000000,0.000000,,0.000235,#NUM!
500.163,9,20180423,20180709,1.25674,0.78493,0.57836,0.30686,,0.490315,0.575177,0.624014,0.458763,,0.320952,0.318477,0.364742,0.525048,,0.537893,0.146807,0.147869,0.466542,,0.043451,1.209705,2.738940,5.838370,13.442916,24.592051,,9.577174,0.810291,#NUM!,,0.328070,0.125935,0.000292,0.000004,,0.000027,0.000000,0.000000,0.000000,,0.000001,0.000000,0.000000,0.000004,,0.106986,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.002563,#NUM!
500.164,7,20180423,20180709,2.42090,2.00592,1.50141,0.78459,,0.454457,0.578285,0.667426,0.472223,,0.364150,0.333667,0.386950,0.381040,,0.805489,0.201233,0.187088,0.537032,,0.094174,0.386251,4.170333,12.414250,33.709217,63.284134,,9.429759,0.783711,#NUM!,,0.001188,0.008518,0.176256,0.093808,,0.000108,0.000005,0.000005,0.000005,,0.000014,0.000006,0.000005,0.000007,,0.467256,0.000006,0.000006,0.000010,,0.000000,0.000000,0.001312,0.000000,,0.005692,#NUM!
500.165,5,20180528,20180709,1.16290,0.78747,0.53862,0.29617,,0.473336,0.600857,0.635758,0.464821,,0.394177,0.329368,0.370243,0.501383,,0.614576,0.173048,0.154413,0.434473,,-0.281652,0.397248,2.409337,5.076477,10.359015,18.573532,,9.941374,0.674311,#NUM!,,0.884476,0.042226,0.001305,0.000259,,0.001501,0.000132,0.000114,0.000114,,0.000211,0.000120,0.000114,0.021083,,0.142264,0.000133,0.000124,0.000130,,0.000023,0.000000,0.000000,0.000000,,0.013784,#NUM!
500.166,6,20180423,20180528,0.10892,0.04799,0.01473,0.00935,,0.921578,0.325125,0.891623,1.560903,,0.313840,1.817942,0.396729,0.729136,,0.032694,0.005176,0.004867,0.005039,,-0.367259,0.058425,1.803484,2.028972,2.026587,3.157062,,27.199343,0.829843,#NUM!,,0.000024,0.000024,0.000024,0.000024,,0.520995,0.004927,0.495179,0.118357,,0.000038,0.000600,0.001158,0.062119,,0.000138,0.000025,0.000025,0.000025,,0.000000,0.000000,0.000000,0.000000,,0.002167,#NUM!
500.167,8,20180423,20180528,0.79899,0.61971,0.54350,0.32894,,0.456438,0.452927,0.575900,0.475840,,0.319371,0.238661,0.306677,0.637534,,0.319963,0.107975,0.101393,0.382558,,0.001799,2.271926,2.346963,4.984138,13.173253,25.836159,,21.949869,0.930688,#NUM!,,0.123776,0.001469,0.000205,0.000017,,0.000050,0.000001,0.000001,0.000001,,0.000002,0.000001,0.000001,0.003210,,0.042394,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.459722,#NUM!
500.168,2,20180430,20180604,0.97726,0.61906,0.45284,0.38257,,0.365660,0.606074,0.667074,0.764279,,0.363359,0.312889,0.418835,0.804167,,0.517461,0.160893,0.142577,0.354945,,0.056742,1.977613,2.602815,4.434608,7.659956,14.184420,,48.526796,0.890842,#NUM!,,0.913819,0.109155,0.046348,0.074771,,0.025747,0.014923,0.014550,0.205275,,0.018829,0.014797,0.014550,0.361224,,0.459744,0.015433,0.015049,0.015104,,0.000139,0.000000,0.000000,0.000000,,0.417827,#NUM!
500.169,3,20180430,20180430,0.68875,0.44870,0.28604,0.15927,,0.392350,0.537896,0.640889,0.530344,,0.320425,0.271189,0.349462,0.698164,,0.167828,0.142677,0.145483,0.343196,,-0.149880,2.121060,2.357769,4.277303,8.462423,15.849311,,11.062564,0.968431,#NUM!,,0.135232,0.006775,0.003861,0.003240,,0.135232,0.002847,0.002778,0.002778,,0.005438,0.002893,0.002778,0.042498,,0.094349,0.003013,0.002917,0.002920,,0.000000,0.000000,0.000000,0.000000,,0.621537,#NUM!
500.170,6,20180430,20180604,0.91558,0.59599,0.47021,0.23677,,0.554702,0.604354,0.672345,0.553743,,0.388119,0.395285,0.369123,0.487258,,0.265292,0.167429,0.163587,0.488184,,-0.097061,0.931995,2.381198,4.050150,7.962879,17.024935,,9.093872,0.907953,#NUM!,,0.504102,0.003513,0.000258,0.000057,,0.023146,0.000029,0.000024,0.000027,,0.000152,0.000027,0.000024,0.000973,,0.010289,0.000029,0.000026,0.000034,,0.000000,0.000000,0.000000,0.000000,,0.239505,#NUM!
500.171,6,20180430,20180604,1.14094,0.55141,0.30746,0.16748,,0.731946,0.683422,0.712517,0.522264,,0.514552,0.409758,0.393877,0.587146,,0.393850,0.167239,0.181163,0.463117,,-0.072808,0.020654,2.708940,4.103267,7.292432,12.688744,,9.816598,0.822104,#NUM!,,0.380498,0.016830,0.000258,0.000044,,0.033416,0.000043,0.000024,0.000024,,0.000156,0.000029,0.000024,0.002766,,0.125124,0.000029,0.000026,0.000033,,0.000000,0.000000,0.000000,0.000000,,0.007294,#NUM!
500.172,3,20180430,20180430,0.56054,0.31180,0.15854,0.09365,,0.651033,0.584580,0.631579,0.502822,,0.676017,0.335673,0.405490,0.653402,,0.124429,0.138586,0.126827,0.347803,,-0.306337,1.037546,2.213399,3.175882,4.693762,8.005196,,19.039269,0.998639,#NUM!,,0.032714,0.003681,0.002964,0.002917,,0.039546,0.003062,0.002778,0.002778,,0.029602,0.002847,0.002778,0.009438,,0.020092,0.003013,0.002917,0.002920,,0.000000,0.000000,0.000000,0.000000,,0.917224,#NUM!
500.174,1,20180430,20180430,0.59621,0.42497,0.32984,0.19760,,0.337800,0.513543,0.655285,0.570708,,0.534307,0.252847,0.376559,0.406173,,0.171446,0.113706,0.125925,0.490347,,-0.578449,2.451676,1.860738,4.033377,7.778304,16.023153,,20.747820,0.973443,#NUM!,,0.255653,0.125126,0.105256,0.090412,,0.099810,0.084812,0.084035,0.084812,,0.143034,0.084812,0.084035,0.084035,,0.287605,0.086383,0.085594,0.088326,,0.000000,0.000000,0.000000,0.000000,,0.749659,#NUM!
500.175,1,20180430,20180430,0.62889,0.35149,0.13262,0.04968,,0.179791,0.379228,0.418188,0.224496,,0.306728,0.430823,0.366372,0.319401,,0.601396,0.183214,0.191487,0.525749,,-0.081205,0.980815,2.063170,3.101436,3.868322,5.277884,,3.542175,0.867961,#NUM!,,0.311719,0.100702,0.085594,0.084812,,0.087977,0.084812,0.084035,0.084035,,0.091236,0.087177,0.084035,0.084035,,0.670892,0.087177,0.085594,0.091480,,0.000000,0.000000,0.000000,0.000000,,0.273946,#NUM!
500.176,5,20180430,20180604,2.89325,1.62994,0.87795,0.32551,,0.414155,0.483596,0.476929,0.254118,,0.344131,0.270616,0.361483,0.399080,,0.711909,0.176809,0.170642,0.592660,,0.278279,0.344526,4.422535,10.846722,19.825336,26.650032,,5.764456,0.892860,#NUM!,,0.000493,0.027490,0.215567,0.000534,,0.000530,0.000119,0.000114,0.000114,,0.000185,0.000119,0.000114,0.000132,,0.428406,0.000134,0.000124,0.000245,,0.000000,0.000014,0.000243,0.000000,,0.092816,#NUM!
500.178,4,20180430,20180430,0.29361,0.13445,0.06148,0.03242,,0.522472,0.555966,0.613173,0.543632,,0.142366,0.362040,0.293841,0.658355,,0.033355,0.032654,0.071082,0.331173,,-0.676874,0.659952,1.897081,2.381590,2.791560,4.381358,,9.301903,0.915569,#NUM!,,0.000762,0.000597,0.000588,0.000574,,0.008706,0.001714,0.000556,0.000688,,0.000602,0.000578,0.000556,0.004685,,0.000890,0.000607,0.000588,0.000586,,0.000000,0.000000,0.000000,0.000000,,0.137019,#NUM!
500.179,4,20180430,20180430,0.76068,0.44202,0.31804,0.16469,,0.254772,0.519394,0.629740,0.481948,,0.303040,0.318334,0.363113,0.534466,,0.222950,0.127174,0.137695,0.432732,,-0.203443,2.287898,2.245608,4.012189,7.029002,13.117757,,9.326959,0.998666,#NUM!,,0.334242,0.002341,0.001199,0.000705,,0.001146,0.000574,0.000556,0.000556,,0.000961,0.000578,0.000556,0.001479,,0.060613,0.000612,0.000592,0.000630,,0.000000,0.000000,0.000000,0.000000,,0.679114,#NUM!
500.180,3,20180430,20180604,0.35750,0.27288,0.22266,0.14350,,0.321810,0.581474,0.725451,0.619883,,0.627024,0.324782,0.361279,0.517772,,0.057568,0.137172,0.177210,0.440173,,-0.123094,0.314213,1.935879,2.809299,4.839816,10.431988,,28.677782,0.765000,#NUM!,,0.004920,0.004311,0.004112,0.003740,,0.005274,0.005737,0.002778,0.003372,,0.017697,0.002847,0.002778,0.004826,,0.030546,0.003013,0.002917,0.002951,,0.000000,0.000000,0.000000,0.000000,,0.052597,#NUM!
500.182,3,20180430,20180430,0.41292,0.25822,0.24860,0.20092,,0.368636,0.793971,0.778758,0.782692,,0.300933,0.333094,0.402638,0.636953,,0.042617,0.089367,0.119386,0.378910,,-0.843479,1.952446,1.907013,2.937996,4.727600,12.016866,,46.014810,0.808216,#NUM!,,0.004697,0.003292,0.003214,0.003266,,0.008523,0.011451,0.002778,0.029976,,0.003345,0.002847,0.002778,0.017578,,0.006096,0.002989,0.002917,0.002920,,0.000000,0.000000,0.000000,0.000000,,0.014591,#NUM!
500.183,3,20180430,20180604,0.12109,0.08730,0.03930,0.02897,,0.395672,1.074096,0.694472,0.591925,,0.058604,0.475818,0.328069,0.606928,,0.028982,0.010579,0.078602,0.326496,,-0.582044,0.583257,1.716558,2.396968,2.868052,4.789723,,40.007471,0.844258,#NUM!,,0.002778,0.002870,0.002847,0.002870,,0.049440,0.925678,0.028143,0.002917,,0.002823,0.005693,0.002778,0.009715,,0.009438,0.002941,0.002917,0.002982,,0.000000,0.000000,0.000000,0.000000,,0.058531,#NUM!
500.184,5,20180430,20180604,2.11480,1.22483,0.85781,0.48365,,0.475993,0.519347,0.604556,0.533193,,0.395231,0.330801,0.386950,0.749408,,0.526599,0.158724,0.160724,0.434908,,0.575179,2.653127,3.104119,7.110224,15.796909,30.922699,,12.864727,0.873239,#NUM!,,0.001188,0.277317,0.323989,0.016533,,0.000665,0.000119,0.000114,0.000121,,0.000203,0.000119,0.000114,0.027355,,0.310947,0.000133,0.000124,0.000148,,0.978755,0.001523,0.000000,0.000000,,0.029156,#NUM!
500.186,5,20180430,20180604,1.42075,0.95359,0.59715,0.30163,,0.475800,0.528112,0.617053,0.473046,,0.373632,0.292970,0.336015,0.501261,,0.516683,0.172973,0.178016,0.506612,,0.012852,0.623808,2.615360,5.242290,10.623560,19.937840,,9.006267,0.899650,#NUM!,,0.106181,0.299151,0.004600,0.000436,,0.001058,0.000119,0.000114,0.000114,,0.000213,0.000119,0.000114,0.000272,,0.194929,0.000134,0.000124,0.000154,,0.000000,0.000000,0.000000,0.000000,,0.034871,#NUM!
500.187,4,20180430,20180604,1.91365,1.19205,0.86725,0.44627,,0.328010,0.522321,0.582157,0.432757,,0.375739,0.288528,0.325319,0.540244,,0.457846,0.150028,0.156411,0.533711,,0.299499,0.126374,3.155425,8.287585,21.322474,38.937702,,9.268945,0.714785,#NUM!,,0.005874,0.210589,0.551647,0.015942,,0.001604,0.000574,0.000556,0.000556,,0.001181,0.000574,0.000556,0.002132,,0.252499,0.000621,0.000592,0.000733,,0.344288,0.487762,0.001564,0.000000,,0.001786,#NUM!
500.188,6,20180430,20180604,1.61228,1.15939,0.93051,0.56240,,0.385906,0.538803,0.644397,0.520737,,0.340971,0.263594,0.351805,0.548744,,0.434257,0.148369,0.154484,0.510132,,0.108687,3.267970,2.662706,6.675587,17.720022,37.228607,,21.791291,0.789276,#NUM!,,0.057822,0.500746,0.478678,0.031151,,0.000116,0.000027,0.000024,0.000025,,0.000048,0.000025,0.000024,0.003952,,0.100493,0.000028,0.000026,0.000032,,0.000001,0.000000,0.000000,0.000000,,0.028145,#NUM!
500.190,7,20180430,20180604,0.28019,0.21860,0.24626,0.37298,,0.414764,0.623066,0.752828,1.105250,,0.287763,0.290964,0.376356,0.736872,,0.079144,0.099898,0.133248,0.331648,,-0.317088,2.614176,1.996709,3.483313,8.769110,39.239845,,68.256280,1.013434,#NUM!,,0.000010,0.000007,0.000009,0.000107,,0.002168,0.000035,0.000005,0.147557,,0.000010,0.000006,0.000005,0.012851,,0.000212,0.000006,0.000006,0.000006,,0.000000,0.000000,0.000000,0.000000,,0.502885,#NUM!
500.191,6,20180430,20180604,0.21057,0.16609,0.18073,0.30096,,0.828990,0.564181,0.718061,1.032442,,0.360462,0.251987,0.367391,1.046871,,0.052202,0.085032,0.101985,0.219752,,-0.689106,2.270156,1.793380,3.002701,6.286100,22.227819,,70.072880,0.771540,#NUM!,,0.000048,0.000029,0.000030,0.000174,,0.078390,0.000068,0.000024,0.328542,,0.000086,0.000025,0.000024,0.724823,,0.000204,0.000028,0.000026,0.000026,,0.000000,0.000000,0.000000,0.000000,,0.000677,#NUM!
500.192,3,20180430,20180430,0.76261,0.55122,0.49659,0.42552,,0.822292,0.673691,0.762768,0.819892,,0.504806,0.345131,0.406101,0.686851,,0.118713,0.164818,0.158271,0.392826,,-0.146763,3.336790,2.420045,4.593336,10.925607,32.253586,,49.284697,0.717536,#NUM!,,0.442835,0.022616,0.015136,0.024134,,0.399764,0.003319,0.002778,0.031515,,0.030355,0.003037,0.002778,0.040999,,0.073086,0.003037,0.002917,0.002951,,0.000000,0.000000,0.000000,0.000000,,0.008684,#NUM!
500.193,5,20180430,20180604,0.57805,0.31614,0.29537,0.28697,,1.107366,0.717138,0.781958,0.909616,,0.383641,0.236511,0.412010,0.730879,,0.056267,0.122194,0.122010,0.328327,,-0.428517,2.080823,2.023906,3.183579,5.836137,18.507288,,55.175742,0.722770,#NUM!,,0.003011,0.000209,0.000213,0.002279,,0.882956,0.000262,0.000130,0.496313,,0.000361,0.000119,0.000114,0.067656,,0.001658,0.000130,0.000124,0.000125,,0.000000,0.000000,0.000000,0.000000,,0.000437,#NUM!
500.194,1,20180430,20180430,0.89963,0.35330,0.11710,0.04381,,0.205223,0.540212,0.484218,0.285089,,0.437902,0.357168,0.428716,0.686179,,0.077042,0.083242,0.137214,0.343171,,-0.132548,1.139641,2.445998,3.021035,3.694240,5.300746,,2.655918,0.863703,#NUM!,,0.767608,0.100702,0.085594,0.084812,,0.087977,0.084812,0.084035,0.084035,,0.109015,0.084812,0.084035,0.187533,,0.152695,0.086383,0.085594,0.085260,,0.000004,0.000000,0.000000,0.000000,,0.254451,#NUM!
500.195,4,20180430,20180430,2.99911,1.51374,0.74701,0.29273,,0.455751,0.486473,0.491423,0.275175,,0.365203,0.322776,0.321244,0.489887,,0.805146,0.178432,0.227327,0.603512,,1.141393,2.784759,3.812974,8.714780,14.991548,20.415363,,5.944678,0.860258,#NUM!,,0.001534,0.062407,0.147654,0.001640,,0.003822,0.000574,0.000556,0.000556,,0.001283,0.000574,0.000556,0.000904,,0.607614,0.000631,0.000592,0.001123,,0.000002,0.546334,0.000000,0.000000,,0.019455,#NUM!
500.196,3,20180430,20180430,0.12406,0.05514,0.02799,0.03763,,0.674097,1.116400,1.067263,1.249449,,0.161858,0.289818,0.473131,0.802914,,0.028875,0.008480,0.025066,0.253120,,-0.887890,0.536079,1.758455,2.160656,2.474755,5.112104,,65.589019,0.911058,#NUM!,,0.002778,0.002801,0.002801,0.002847,,0.128848,0.925678,0.619704,0.149430,,0.054964,0.003985,0.002778,0.092889,,0.002964,0.002917,0.002893,0.002890,,0.000000,0.000000,0.000000,0.000000,,0.286743,#NUM!
500.197,3,20180430,20180430,0.26960,0.25164,0.17207,0.10586,,0.868224,0.660832,0.688764,0.542519,,0.456867,0.370924,0.336423,0.722257,,0.039626,0.100455,0.150314,0.334540,,-0.517585,1.646245,1.917128,2.961414,4.802104,8.838804,,23.807441,0.737709,#NUM!,,0.003240,0.003372,0.003062,0.002917,,0.360621,0.004112,0.002778,0.002801,,0.005114,0.002870,0.002778,0.021603,,0.004244,0.002989,0.002917,0.002920,,0.000000,0.000000,0.000000,0.000000,,0.009369,#NUM!
500.198,5,20180430,20180604,0.29147,0.26374,0.20666,0.16166,,0.553344,0.686502,0.730109,0.783374,,0.502699,0.412194,0.385728,0.574152,,0.062127,0.051359,0.138766,0.375965,,-0.047308,0.261165,1.797703,2.591360,3.171879,5.156765,,44.014650,0.726610,#NUM!,,0.001736,0.000202,0.000184,0.000165,,0.014326,0.019727,0.000114,0.609387,,0.001736,0.000127,0.000114,0.003718,,0.007282,0.000124,0.000120,0.000124,,0.000000,0.000000,0.000000,0.000000,,0.000711,#NUM!
500.199,4,20180430,20180430,0.11254,0.05760,0.04610,0.06199,,0.960540,0.616553,0.892113,1.113412,,0.391807,0.220892,0.351703,0.711281,,0.023922,0.008949,0.068785,0.265491,,-0.493822,0.533134,1.925737,2.126161,2.443945,5.685200,,65.595203,0.789418,#NUM!,,0.000556,0.000565,0.000578,0.000583,,0.778740,0.001332,0.024390,0.811957,,0.001091,0.000574,0.000556,0.022608,,0.000837,0.000597,0.000588,0.000586,,0.000000,0.000000,0.000000,0.000000,,0.018322,#NUM!
500.200,4,20180430,20180604,0.07670,0.04660,0.02102,0.02962,,0.014089,0.654527,0.928705,1.288421,,0.049912,0.270186,0.337238,0.731796,,0.030138,0.006497,0.010146,0.295424,,-0.197637,0.107503,1.681459,1.980448,2.355011,4.249438,,66.693544,1.053498,#NUM!,,0.000556,0.000560,0.000556,0.000569,,0.014673,0.001190,0.166257,0.020703,,0.001245,0.000574,0.000556,0.242814,,0.002989,0.000578,0.000588,0.000586,,0.000000,0.000000,0.000000,0.000000,,0.733010,#NUM!
